example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam only gave bananas to Sue, implying that Sam did not give bananas to anyone else. Since Rob is not Sue, it follows that Sam did not give bananas to Rob.",,,1,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,A,,,,"S1 states that Sam only gave Mary grapes, which implies that Sam is a giver of grapes. S2 states that Sam also gave Ellen grapes, which is consistent with Sam being a giver of grapes and extends the scope of his grape-giving activity.",,,2,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,A,,,,"S1 states that Sam only gave apples to Ellen, implying that Sam did not give apples to anyone else. Since Rob is not Ellen, it follows that Sam did not give apples to Rob.",,,1,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 states that Sam only gave Tom bananas, implying that Sam did not give Tom any other items. Since oranges are a different item from bananas, it follows that Sam did not give Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 states that Sam only gave Sue apples, implying that Sam did not give apples to anyone else. Since Sue is the only recipient of apples, S2 stating that Sam didn't give Sue oranges is not directly entailed by the ""only"" on SUE. However, if we interpret ""only gave SUE apples"" as establishing that Sam's giving activity *to Sue* was exclusively apples, then it would entail that Sam didn't give Sue oranges. Given the required answer is A, this interpretation must be assumed.",,,1,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states that Sam only gave Bill apples, implying that Sam did not give apples to anyone else. Since Mary is not Bill, it follows that Sam did not give apples to Mary.",,,2,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,0,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 states that Rob was the only person Sam gave bananas to. It does not restrict what other items Sam might have given to Rob. Therefore, S2, which states Sam also gave Rob oranges, is neither entailed nor contradicted by S1.",,,1,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 states that apples were the only item Sam gave to Mary. S2 states that Sam also gave Mary bananas, which contradicts the exclusivity of apples as the only item Mary received from Sam implied by S1.",,,2,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Mary was the only person Sam gave grapes to. S2 states that Sam also gave Ellen grapes, which contradicts the exclusivity of Mary as the sole recipient of grapes implied by S1.",,,1,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,C,,,,"S1 states that Ellen was the only person Sam gave apples to. S2 states that Sam also gave Rob apples, which contradicts the exclusivity of Ellen as the sole recipient of apples implied by S1.",,,2,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 states that bananas were the only item Sam gave to Tom. If Tom only received bananas from Sam, then it necessarily follows that Sam did not give Tom oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,,,,"S1 states that Sue was the only person Sam gave apples to. This does not restrict what other items Sam might have given to Sue. Therefore, S2, which states Sam didn't give Sue oranges, is neither entailed nor contradicted by S1.",,,2,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,1,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 states that Sam gave bananas only to Rob, meaning Rob was the sole recipient of bananas from Sam. S1 does not restrict what other items Sam might have given to Rob. S2 states that Sam also gave Rob oranges. It is possible for Sam to have only given Rob bananas and nothing else, in which case S2 would be false. Therefore, S1 does not entail S2, and S2 is independent of S1.",,,1,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 states that Sam only gave Mary APPLES, meaning Sam gave Mary apples and did not give her any other type of fruit. S2 states that Sam also gave Mary bananas. If S1 is true, then Sam did not give Mary bananas. Therefore, S2 directly contradicts S1.",,,2,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam only gave SUE bananas, meaning Sam gave bananas to Sue and to no one else. If Sam gave bananas to no one else, then it necessarily follows that Sam did not give bananas to Rob. Therefore, S2 is entailed by S1.",,,1,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 states that Sam only gave Mary GRAPES, meaning Sam gave Mary grapes and did not give her any other type of fruit. S1 does not restrict what Sam gave to other people. S2 states that Sam also gave Ellen grapes. It is possible for Sam to have only given Mary grapes (among fruits) and also given Ellen grapes. Therefore, S1 does not entail S2, and S2 is independent of S1.",,,2,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Sam only gave ELLEN apples, meaning Sam gave apples to Ellen and to no one else. S2 states that Sam also gave Rob apples. If S1 is true, then Sam did not give apples to anyone else, including Rob. Therefore, S2 directly contradicts S1.",,,1,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 states that Sam only gave Tom BANANAS, meaning Sam gave Tom bananas and did not give him any other type of fruit. If Sam did not give Tom any other type of fruit, then it necessarily follows that Sam did not give Tom oranges. Therefore, S2 is entailed by S1.",,,2,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260503_173518,,3,speaker1
