example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,,,,"in S1 ""Sam only gave BILL grapes"" with prosodic focus on BILL implies that Sam did not give grapes to anyone else. In S2 ""Sam also gave Sue grapes"" contradicts that by saying Sam gave grapes to Sue as well.",,,1,POS,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1 ""Sam only gave Sue ORANGES"" with prosodic focus on ORANGES means Sue didn’t get anything else besides oranges. In S2 ""Sam didn’t give Rob oranges"" talks about Rob and doesn’t relate to whether Sue got other items, making them independent.",,,2,NEG,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"in S1 ""Sam only gave ROB grapes"" with prosodic focus on ROB means that Rob was the only grape recipient. In S2 ""Sam also gave Rob oranges"" still supports that Rob is a recipient, adding another item (oranges) without contradicting the information on the exclusivity of grape recipients.",,,2,POS,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"in S1 ""Sam only gave TOM ORANGES"" with prosodic focus on ORANGES means oranges are the only thing Tom got. In S2 ""Sam didn’t give Tom bananas"" follows logically since Tom getting nothing but oranges means he didn’t get bananas.",,,1,NEG,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"in S1 ""Sam only gave ELLEN bananas"" with prosodic focus on ELLEN means that Ellen was the only banana recipient. In S2 ""Sam also gave Mary bananas"" contradicts that by saying another person, Mary, also got bananas.",,,2,POS,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1 ""Sam only gave ELLEN grapes"" with prosodic focus on ELLEN means Ellen was the only grape recipient. In S2 ""Sam didn’t give Tom grapes"" naturally follows from that: if Ellen was the only one who got grapes, then Tom did not get grapes.",,,1,NEG,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1TGGgXhYSfISKBmNPABjirmIdu,0,speaker1
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,B,,,,"S1: ""Sam only gave BILL grapes"" has prosodic focus on ""BILL,"" meaning that Bill is the only person who received grapes from Sam. S2: ""Sam also gave Sue grapes"" introduces another recipient, Sue, who also got grapes. This doesn’t contradict S1’s focus on Bill being unique in getting grapes. The two sentences are independent because the first is restricting who got grapes (focusing on Bill) and the second mentions another person getting grapes without directly denying or contradicting S1.",,,1,POS,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,C,,,,"S1: ""Sam only gave SUE oranges"" puts the prosodic focus on ""SUE,"" meaning Sue is the only one who received oranges from Sam. S2: ""Sam didn’t give Rob oranges"" confirms that Rob didn’t get oranges. This is consistent with Sue being the only orange recipient. Therefore, S2 is entailed by S1.",,,2,NEG,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"S1: ""Sam only gave ROB grapes"" means Rob is the only one who got grapes. S2: ""Sam also gave Rob oranges"" adds that Rob got oranges too, but it doesn’t change the fact that Rob was the only grape recipient. S2 is an additional detail and doesn’t contradict S1. It’s entailed that Rob could have received something else (like oranges) apart from grapes.",,,2,POS,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1: ""Sam only gave TOM oranges"" means Tom was the only one who received oranges. S2: ""Sam didn’t give Tom bananas"" fits this scenario because not giving Tom bananas aligns with oranges being the exclusive gift to Tom. S2 is fully entailed by S1 since no other fruit was given to Tom besides oranges.",,,1,NEG,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"S1: ""Sam only gave ELLEN bananas"" means Ellen is the sole recipient of bananas. S2: ""Sam also gave Mary bananas"" suggests that Mary also got bananas, which directly contradicts the exclusivity implied in S1. Therefore, these statements cannot coexist. S2 contradicts S1.",,,2,POS,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,C,,,,"S1: ""Sam only gave ELLEN grapes"" means Ellen was the only person to get grapes. S2: ""Sam didn’t give Tom grapes"" is consistent with Ellen being the only grape recipient. If Ellen is the sole recipient of grapes, then it’s necessarily true that Tom did not get grapes. This is entailed by S1.",,,1,NEG,2,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1bkb0NuOICE9loY6eYDwXOl62p,1,speaker1
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,B,,,,"in S1, the prosodic focus is on “BILL” (Sam only gave BILL grapes), and S2 says Sam also gave SUE grapes. This doesn’t contradict the focus of S1, as “only giving BILL” contrasts with giving to others. There’s no direct entailment because S1 restricts the giving to BILL, and S2 introduces a new recipient. They are independent: S1 talked about BILL only, while S2 brings in another person SUE.",,,1,POS,1,ns1,audio,openai,gpt-audio,20260503_142342,chatcmpl-DbS1kdeDGECMqIhbuoCRWxI9x7GmS,2,speaker1
