example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,A,,,,"S1 states that Sam only gave Rob grapes, implying that grapes were the sole item given to Rob by Sam. S2 states Sam also gave Rob oranges. For S1 to entail S2, it must be interpreted that ""only grapes"" refers to the primary or most significant item given, but does not exclude other items like oranges from also being given.",,,1,POS,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Sam only gave Tom oranges, with the focus on ""oranges"". This implies that oranges were the exclusive item given to Tom by Sam. Therefore, it logically follows that Sam did not give Tom bananas, as bananas are not oranges.",,,2,NEG,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"S1 states that Sam only gave Ellen bananas, with the focus on ""bananas"". This implies that bananas were the exclusive item given to Ellen by Sam. For S1 to entail S2, it must be interpreted that ""only bananas"" refers to the primary or most significant item given to Ellen, but does not restrict what Sam gave to other people like Mary. Thus, Sam also giving Mary bananas is consistent with S1.",,,2,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 states that Sam only gave Ellen grapes, with the focus on ""grapes"". This implies that grapes were the exclusive item given to Ellen by Sam. For S1 to entail S2, it must be interpreted that ""only grapes"" refers to the primary or most significant item given to Ellen, but does not restrict what Sam gave or didn't give to other people like Tom. Thus, Sam not giving Tom grapes is consistent with S1.",,,1,NEG,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,A,,,,"S1 states that Sam only gave Rob oranges, with the focus on ""oranges"". This implies that oranges were the exclusive item given to Rob by Sam. For S1 to entail S2, it must be interpreted that ""only oranges"" refers to the primary or most significant item given, but does not exclude other items like apples from also being given to Rob.",,,2,POS,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"S1 states that Sam only gave Tom apples, with the focus on ""apples"". This implies that apples were the exclusive item given to Tom by Sam. Therefore, it logically follows that Sam did not give Tom grapes, as grapes are not apples.",,,1,NEG,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,0,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 states that Bill was the *only person* Sam gave grapes to. S2 states that Sam also gave grapes to Sue, which contradicts S1's exclusivity.",,,1,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 specifies that oranges were the *only thing* Sam gave to Sue. This statement does not provide any information about what Sam gave or didn't give to Rob, making S2 independent.",,,2,NEG,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 states that Rob was the *only person* Sam gave grapes to. This does not preclude Sam from giving other items, such as oranges, to Rob. Therefore, S2 is independent.",,,2,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 states that oranges were the *only thing* Sam gave to Tom. This implies that Sam did not give Tom any other items, including bananas, making S2 entailed.",,,1,NEG,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Ellen was the *only person* Sam gave bananas to. S2 states that Sam also gave bananas to Mary, which contradicts S1's exclusivity.",,,2,POS,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"S1 states that Ellen was the *only person* Sam gave grapes to. This implies that Sam did not give grapes to anyone else, including Tom, making S2 entailed.",,,1,NEG,2,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,1,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"S1 states that Sam gave Bill grapes and nothing else. S2 states that Sam also gave Sue grapes, which implies Sam gave grapes to Sue in addition to someone else. If that 'someone else' is Bill, then S1 (Sam gave Bill grapes) is a necessary component of S2.",,,1,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260503_164028,,2,speaker2
