example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"... S1 states that Sam *only* gave Ellen bananas, which contradicts the statement that Sam also gave Rob bananas.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"... S1 states that Sam *only* gave Rob grapes, which contradicts the statement that Sam also gave Rob oranges.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"... S1 states that Sam *only* gave Tom apples, which contradicts the statement that Sam also gave Bill apples.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"... S1 states that Sam *only* gave Mary apples, which contradicts the statement that Sam also gave Mary bananas.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"... S1 states that Sam *only* gave Ellen oranges, which contradicts the statement that Sam also gave Sue oranges.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"... S1 is about oranges and S2 is about apples, so they are independent.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"... S1 is about Bill and S2 is about Ellen, so they are independent.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"... S1 states that Sam *only* gave Rob bananas, which contradicts the statement that Sam also gave Sue bananas.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,...,0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,...,0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093157,,4
