example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,"the prosodic focus is on “ELLEN” in S1, it means Sam didn’t give grapes to anyone else but Ellen. Therefore, it is entailed that Sam didn’t give Tom grapes.",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn’t give Ellen apples.,"the prosodic focus is on “ELLEN” in S1, it means Sam only gave apples to Ellen and not to anyone else. However, S2 contradicts S1 by stating that Sam didn’t give Ellen apples at all.",0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"the prosodic focus is on “ROB” in S1, it means Sam gave grapes only to Rob and not to anyone else. S2 contradicts this by claiming Sam also gave Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"the prosodic focus is on “ROB” in S1, it means Sam gave apples only to Rob and not to anyone else. S2 contradicts this by stating that Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn’t give Bill apples.,"the prosodic focus is on “ELLEN” in S1, it means Sam didn’t give apples to anyone else but Ellen. While S2 says Sam didn’t give Bill apples, which is compatible with S1, it doesn’t follow necessarily from it. Therefore, the two statements are independent.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,0,Sam only gave ROB apples.,Sam didn’t give Sue apples.,"the prosodic focus is on “ROB” in S1, it means Sam didn’t give apples to anyone else but Rob. While S2 says Sam didn’t give Sue apples, this is compatible but does not necessarily follow from S1, so they are independent.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"the prosodic focus is on “ROB” in S1, it means Sam only gave something (oranges) to Rob, not to others. However, S1 says nothing about the type of item exclusively. S2 states that Sam also gave Rob apples. This statement is independent because S1 does not restrict what else was given to Rob besides oranges.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the prosodic focus is on “ROB” in S1, it means Sam gave apples to Rob and to no one else. However, S1 does not restrict what else was given to Rob in terms of types of items. S2 states Sam also gave Rob grapes, which does not contradict the focus on the recipient. Therefore, it does not contradict S1 regarding recipients. But the word “only” applied to apples suggests exclusivity with respect to apples among items to Rob. Therefore, S2 contradicts S1 by introducing another type of item besides apples.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn’t give Ellen bananas.,"the prosodic focus is on “ROB” in S1, it means Sam gave bananas only to Rob and not to anyone else. Therefore, it is entailed that Sam didn’t give Ellen bananas, and S2 follows from S1.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"the prosodic focus is on “MARY” in S1, it means Sam gave apples only to Mary and not to anyone else. S2 contradicts this by stating Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubchqx8I5WWIaGB2f83cF4erYD0v,2
