example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"Sam only gave bananas to Bill, and S2 states that Sam gave Bill grapes, which contradicts S1.",0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"Sam only gave apples to Mary, and S2 states that Sam gave Ellen apples, which contradicts S1.",0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"Sam only gave apples to Sue, and S2 states that Sam gave Tom apples, which contradicts S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"S1 states that Sam only gave grapes to Bill, and S2 states that Sam didn't give Bill oranges. These are independent statements.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"S1 states that Sam only gave apples to Bill, and S2 states that Sam didn't give Bill bananas. These are independent statements.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"S1 states that Sam only gave apples to Sue, and S2 states that Sam didn't give Sue bananas. These are independent statements.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
6,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"Sam only gave oranges to Ellen, which entails that Sam didn't give oranges to Tom.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
7,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"Sam only gave apples to Tom, which entails that Sam didn't give apples to Mary.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"S1 states that Sam only gave apples to Tom, and S2 states that Sam also gave Bill apples. These are independent statements.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"S1 states that Sam only gave bananas to Sue, and S2 states that Sam didn't give Tom bananas. These are independent statements.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093603,,3
