example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the second sentence contradicts the first. The word ""only"" in S1 means Sam didn’t give Ellen anything besides bananas, but S2 states that Sam also gave Ellen grapes.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"the second sentence is entailed by the first. If Sam only gave Mary apples, it follows that he didn’t give her oranges or anything else.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
2,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the second sentence contradicts the first. S1 says Sam only gave Tom bananas, so S2 introducing apples contradicts that.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
3,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"the second sentence is entailed by the first. If Sam only gave Mary apples, then it’s entailed that Sam didn’t give Mary grapes.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY ORANGES.,Sam didn't give Mary apples.,"the second sentence is entailed by the first. If Sam only gave Mary oranges, then he didn’t give her apples or anything else.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"the second sentence doesn’t contradict or follow from the first. S1 talks about what Sam gave Rob, while S2 talks about Mary. They are independent events.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the second sentence is independent of the first. S1 restricts giving to Rob only, but it does not rule out giving apples to Tom in a separate context.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"the second sentence is entailed by the first. If Sam only gave Rob oranges, then he did not give him bananas.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the second sentence is independent. The first sentence limits what Bill got, but says nothing about what Rob got.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the second sentence contradicts the first. S1 says Rob only got grapes, but S2 says he also got bananas.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUhs5WBiFgb5htpvqiokcdtjSL6,1
