example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"the focus in S1 is on ""BILL,"" meaning Sam gave bananas to Bill and no one else. S2 contradicts this by claiming Sam also gave another thing (grapes) to Bill. The contradiction arises because the meaning of the ""only"" sentence focuses on the recipient, not on the items given. Therefore, giving Bill something else contradicts the exclusivity implied by S1.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave ELLEN apples.,"the focus in S1 is on ""MARY,"" meaning Sam gave apples to Mary and no one else. S2 claims Sam also gave apples to Ellen, which directly contradicts the exclusivity implied in S1. So the two statements are in contradiction.",0.0,0.0,1,POS,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave TOM apples.,"the focus in S1 is on ""SUE,"" meaning that Sam gave apples to Sue and no one else. S2 states that Tom also received apples. This contradicts the exclusivity in S1, creating a contradiction between the sentences.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn’t give Bill oranges.,"the focus in S1 is on ""BILL,"" meaning Sam gave grapes to Bill and no one else. S2 states that Sam didn’t give Bill oranges, which aligns with the idea that grapes were the only thing given to Bill. Therefore, S2 is entailed by S1.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn’t give Bill bananas.,"the focus in S1 is on ""BILL."" It means that Sam gave apples to Bill and no one else. Therefore, Sam did not give Bill bananas or anything else. S2 is consistent with this and is entailed by S1.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn’t give Sue bananas.,"the focus in S1 is on ""SUE,"" meaning that Sue only received apples from Sam and no other item. S2 says that Sue didn’t get bananas, which aligns perfectly with the exclusivity indicated by ""only."" Therefore, S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,2,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn’t give TOM oranges.,"the focus in S1 is on ""ELLEN,"" meaning Sam gave oranges to Ellen and to no one else. S2 says that Sam didn’t give Tom oranges, which is consistent with the exclusivity of recipients. This is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn’t give MARY apples.,"the focus in S1 is on ""TOM,"" meaning that Tom was the only person who received apples from Sam. Therefore, S2, which states that Mary didn’t get apples, follows logically and is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM apples.,Sam also gave BILL apples.,"the focus in S1 is on ""TOM,"" meaning that Tom was the only person who received apples. S2 claims that Bill also received apples, which contradicts the exclusivity of the recipient in S1. Therefore, S2 contradicts S1.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE bananas.,Sam didn’t give TOM bananas.,"the focus in S1 is on ""SUE,"" meaning that she was the only person who received bananas from Sam. S2, which says that Tom didn’t get bananas, aligns perfectly with the exclusivity condition of S1. Therefore, S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubiJsfSm2BFgLFOIlm9ojPszjZEh,2
