example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Mary apples.,"the first sentence focuses on Rob receiving apples exclusively, while the second sentence talks about Mary also receiving apples. These statements are separate in terms of focus, so they are independent and do not confirm or contradict each other.",0.37037037037037035,0.34615384615384615,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
1,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the first sentence states that only Rob received apples, which implies he did not give apples to anyone else, not even Tom. The second sentence says he also gave apples to Tom, which introduces information that creates a contradiction. However, since the focus in S1 is on ROB and not on exclusion of others directly, they can initially seem independent.",0.16,0.5714285714285714,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
2,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,A,1,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, then it logically follows that he did not give Rob anything else, including bananas. Therefore, the second sentence is entailed by the first.",0.28,0.5185185185185185,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
3,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,C,1,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the first sentence states that only Bill received grapes, which excludes the possibility of anyone else, like Rob, receiving grapes. The second sentence states that Rob also got grapes, contradicting the first statement.",0.32,0.4074074074074074,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the first sentence concerns only grapes, indicating exclusivity in what Rob received, and the second sentence introduces a different item (bananas). Since the focus is on grapes, any mention of bananas is a separate matter and does not contradict what is stated about grapes—making the statements independent.",0.2692307692307692,0.5925925925925926,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"the first sentence claims that only Mary received apples, which excludes any other person from getting apples. The second sentence states that Ellen also got apples, which directly contradicts the exclusivity claimed in the first sentence.",0.16,0.19230769230769232,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Tom apples.,"if only Mary received apples, then no one else, including Tom, could have received apples. The second sentence contradicts this exclusivity.",0.16,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave MARY bananas.,Sam didn't give Mary apples.,"if Sam only gave Mary bananas, then he did not give her any other fruits, including apples. The second sentence logically follows from that, so it is entailed.",0.34615384615384615,0.3333333333333333,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"if the only thing Sam gave Rob was oranges, then Rob did not receive anything else, including bananas. The second sentence is therefore entailed by the first.",0.28,0.4444444444444444,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the first sentence focuses on the fact that the only thing Rob received was grapes. The second sentence introduces a different fruit (bananas), which is not directly related to the focus on grapes in S1. Thus, they describe independent events and do not contradict or confirm each other directly.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8MQVVb41pnuHYQQP40EotXTiWQ,0
