example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,1,B,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"... S1 states that Sam only gave Ellen bananas, which doesn't exclude the possibility of Sam giving bananas to Rob.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
1,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"... S1 states that Sam only gave grapes to Rob, which doesn't exclude the possibility of Sam giving oranges to Rob.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,1,Sam only gave TOM apples.,Sam also gave Bill apples.,Sam only gave Tom apples does not exclude the possibility that Sam also gave Bill apples.,0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,Sam only gave Mary apples does not exclude the possibility that Sam also gave Mary bananas.,0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,Sam only gave Ellen oranges does not exclude the possibility that Sam also gave Sue oranges.,0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob apples.,"Sam only gave Rob oranges entails that Sam didn't give anything else to Rob, including apples.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Ellen bananas.,"Sam only gave Bill bananas entails that Sam didn't give bananas to anyone else, including Ellen.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,Sam only gave Rob bananas does not exclude the possibility that Sam also gave Sue bananas.,0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Mary bananas.,"Sam only gave Bill bananas entails that Sam didn't give bananas to anyone else, including Mary.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"Sam only gave Ellen grapes entails that Sam didn't give anything else to Ellen, and that he didn't give grapes to anyone else, including Rob.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,0
