example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the sentence “Sam only gave Ellen bananas” means bananas were the sole thing given to Ellen. The second sentence “Sam also gave Ellen grapes” contradicts that by adding another item (grapes), so they contradict each other.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary oranges.,"if Sam only gave Mary apples, it directly entails that Sam didn’t give Mary oranges. The second sentence is a logical consequence of the first.",0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,the first sentence “Sam only gave Tom bananas” means bananas were the only thing Tom received. The second sentence “Sam also gave Tom apples” contradicts that by introducing apples as another item given.,0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary grapes.,"if Sam only gave Mary apples, it follows that he did not give her grapes. This directly entails the second sentence.",0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
4,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn’t give Mary apples.,"if Sam only gave Mary oranges, it means no apples were given to her, so the second sentence is entailed by the first.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
5,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"the first sentence talks about what was given to Rob, and the second sentence talks about what was given to Mary. These are independent statements about different people.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave TOM apples.,"the first sentence specifies Rob received only apples, while the second sentence discusses Tom receiving apples as well. The statements involve different individuals and are independent.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give Rob bananas.,"if Rob only got oranges, then by definition, he didn’t get bananas. The second sentence logically follows from the first.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the first sentence describes what Bill received, while the second sentence discusses Rob. The two statements focus on different individuals and do not logically entail or contradict each other.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"if Rob only got grapes, that excludes any possibility of receiving bananas. The second sentence contradicts this by asserting that Rob got bananas too.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaUwhOsfcIS1bIns699MdYMPKwOW,2
