example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"the prosodic focus in S1 is on ""ROB."" The sentence means that Sam gave bananas to Rob and to no one else. Therefore, it entails that Sam didn’t give bananas to Tom.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"the prosodic focus in S1 is on ""TOM."" The sentence means that Sam gave grapes to Tom and nothing else to Tom. Therefore, it entails that Sam didn’t give Tom oranges.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"the prosodic focus in S1 is on ""oranges."" This means that the only thing Sam gave Sue was oranges. S2 contradicts this by saying Sam also gave Sue apples.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"the prosodic focus in S1 is on ""SUE."" The sentence states that Sue was the only recipient of bananas. This doesn’t entail anything about whether Rob got bananas, so S2 is independent.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"the prosodic focus in S1 is on ""oranges."" This means oranges were the only thing Sam gave Tom. It entails that Sam didn’t give Tom bananas.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"the prosodic focus in S1 is on ""apples."" This means apples were the only thing Sam gave Sue. It entails that Sam didn’t give Sue oranges.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"the prosodic focus in S1 is on ""grapes."" This means grapes were the only thing Sam gave Sue. It entails that Sam didn’t give Sue apples.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"the prosodic focus in S1 is on ""oranges."" This means oranges were the only thing Sam gave Ellen. S2 contradicts this by saying Sam also gave Ellen bananas.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"the prosodic focus in S1 is on ""grapes."" This means grapes were the only thing Sam gave Mary. It entails that Sam didn’t give Mary apples.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"the prosodic focus in S1 is on ""BILL."" This means Bill was the only recipient of oranges. S2 contradicts this by saying that Sam also gave Mary oranges.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubbo402JVVM6rdm6L85nKwOamBc8,4
