example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"in S1, the prosodic focus is on ""ROB,"" meaning Sam gave bananas exclusively to Rob and not to anyone else. S2 is stating that Tom did not receive bananas. This is entailed by S1, since if only Rob got bananas, it follows that Tom did not.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"in S1, the prosodic focus is on ""TOM,"" meaning Sam gave grapes exclusively to Tom and no one else. S2 says that Tom didn't get oranges, which is consistent with S1's focus on grapes being the only thing Tom received. There is no contradiction.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"in S1, the prosodic focus is on ""oranges,"" meaning Sue received only oranges from Sam and nothing else. S2 contradicts that by stating that Sue also received apples. This directly contradicts the exclusivity implied in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"in S1, the prosodic focus is on ""SUE,"" meaning only Sue received bananas and no one else did. S2 says that Rob didn’t receive bananas, which matches the entailment from S1, since only Sue was given bananas.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"in S1, the prosodic focus is on ""oranges,"" meaning the only thing Sam gave Tom were oranges and nothing else. S2 says that Tom didn’t receive bananas, which is entailed by the exclusivity implied by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"in S1, the prosodic focus is on ""apples,"" meaning the only thing Sam gave Sue were apples. S2 states that Sue didn’t get oranges, which fits perfectly with this. No contradictions arise.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"in S1, the prosodic focus is on ""grapes,"" meaning Sue only got grapes and nothing else. S2 states that Sue didn’t get apples, which logically follows from S1’s exclusivity.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"in S1, the prosodic focus is on ""oranges,"" meaning Ellen received only oranges from Sam. S2 says Sam also gave Ellen bananas, which contradicts the exclusivity premise in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"in S1, the prosodic focus is on ""grapes,"" meaning Mary only received grapes from Sam. S2 states that Mary didn’t get apples, which fits the entailment suggested by S1’s exclusivity.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"in S1, the prosodic focus is on ""BILL,"" meaning the only person who received oranges from Sam was Bill, and no one else. S2 says Mary also received oranges, which is independent of the restriction imposed on Bill. This doesn’t directly contradict or entail S1, but rather introduces an independent claim.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubaunzJP0Y4zCLAnaxlSz7Ej9FnV,1
