example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"by saying Sam only gave ROB bananas, it excludes giving bananas to anyone else, including Tom. Thus, S2 is entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"by stating Sam only gave TOM grapes, it implies Tom did not receive any other fruit, including oranges. Therefore, S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 claims Sue only received oranges, while S2 says she also got apples. These statements contradict each other.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"""only giving Sue bananas"" means no one else received bananas, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"""only giving Tom oranges"" means Tom didn't receive any other fruit, including bananas. S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"""only giving Sue apples"" implies she did not receive oranges or any other fruit. S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sue only got grapes, she didn’t get apples or any other fruit. S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"if Ellen only got oranges, she couldn’t have received bananas too. S2 contradicts S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"""only giving Mary grapes"" means she didn’t receive apples or any other fruit. S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 talks about Bill’s fruit, while S2 talks about Mary’s fruit, and they don’t depend on each other. The statements are independent.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuahiJ92oGVLDave8x7ApqPbgt1t1,4
