example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"the focus in S1 is on Ellen, meaning Sam did not give bananas to anyone else besides Ellen. Since S2 says Sam also gave Rob bananas, that contradicts S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"the focus in S1 is on the type of fruit (grapes). This means Sam only gave Rob grapes and no other fruit to Rob. S2 talks about oranges, which is unrelated to the exclusive statement about grapes and does not contradict or follow from S1. Therefore, they are independent.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"the focus in S1 is on Tom, meaning only Tom received apples. If S2 says that Sam also gave Bill apples, that contradicts the statement in S1 that only Tom got apples.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"the focus in S1 is on the type of fruit (apples). That means Sam only gave Mary apples and nothing else. If S2 says Sam also gave Mary bananas, that contradicts the exclusive statement in S1.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
4,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"the focus in S1 is on the type of fruit (oranges) given to Ellen. That means Ellen only got oranges, and nothing else. S2 talks about Sue, which is independent of who Ellen got fruit from, so this is independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn’t give Rob apples.,"the focus in S1 is on the type of fruit (oranges). That means Rob only got oranges, so he did not get any other fruit. S2 (that Rob didn't get apples) follows directly from this focus.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn’t give Ellen bananas.,"the focus in S1 is on Bill, meaning only Bill received bananas. This doesn't say anything about Ellen getting bananas or not, so S2 is independent from S1.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"the focus in S1 is on Rob, meaning Sam did not give bananas to anyone else besides Rob. S2 says Sam also gave Sue bananas, which directly contradicts the exclusive focus of S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn’t give Mary bananas.,"the focus in S1 is on Bill, meaning that only Bill got bananas and no one else did. If that is true, then S2, which says that Mary didn’t get bananas, logically follows from it.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn’t give Rob grapes.,"the focus in S1 is on Ellen, meaning Sam only gave grapes to Ellen and no one else. If that is true, then S2, which says that Rob didn’t get grapes, follows directly from that.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub1Dkt4uGP30VW7stEz1ZIoTLTKJ,2
