example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,0,B,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,S2 introduces a new element (grapes) that is not mentioned in S1.,0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,S2 introduces a new element (Ellen) that is not mentioned in S1.,0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,0,Sam only gave SUE apples.,Sam also gave Tom apples.,S2 introduces a new element (Tom) that is not mentioned in S1.,0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,S2 introduces a new element (oranges) that is not mentioned in S1.,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,S2 introduces a new element (bananas) that is not mentioned in S1.,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,S2 introduces a new element (bananas) that is not mentioned in S1.,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"if Sam only gave Ellen oranges, then it is entailed that Sam didn't give Tom oranges.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"if Sam only gave Tom apples, then it is entailed that Sam didn't give Mary apples.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,S2 introduces a new element (Bill) that is not mentioned in S1.,0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"if Sam only gave Sue bananas, it doesn't mean that Sam didn't give Tom bananas.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094016,,1
