example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the statement about Rob doesn't entail anything about Sue. They involve different individuals, so the relationship is independent.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the first sentence says Sue only got grapes, but the second sentence contradicts it by saying she also got oranges.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"if Sue only got grapes, she didn't get any other fruit like bananas. The second sentence is entailed by the first.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the first sentence is about Mary, and the second is about Ellen. It doesn't logically follow or contradict—it’s independent.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the first sentence says Rob only got oranges, but the second contradicts that by saying he also got bananas.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"if Sue only got bananas, then she didn't get grapes. The second sentence is entailed by the first.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"if Tom only got grapes, then he didn’t get apples. The second sentence is entailed by the first.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"if Tom only got bananas, then he didn’t get grapes. The second sentence is entailed by the first.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
8,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the first sentence says Rob only got apples, and the second contradicts that by saying he also got grapes.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
9,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the first sentence says Ellen only got grapes, while the second contradicts that by saying she also got oranges.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubt7H4Bddwe4ztrF20cVRa8tvyCk,1
