example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"Sam only gave grapes to Ellen, and no one else.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"Sam only gave apples to Ellen, and nothing else.",0.0,0.0,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"Sam only gave grapes to Rob, and the second sentence is independent.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"Sam only gave apples to Rob, and the second sentence is independent.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"Sam only gave apples to Ellen, and the second sentence is independent.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"Sam only gave apples to Rob, and no one else.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"Sam only gave oranges to Rob, and the second sentence is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"Sam only gave apples to Rob, and the second sentence is independent.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"Sam only gave bananas to Rob, and no one else.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"Sam only gave apples to Mary, and the second sentence is independent.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094210,,0
