example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"the focus in S1 is on 'TOM,' meaning Sam gave apples to Tom and to no one else. S2 says Sam also gave Tom grapes, which contradicts the exclusivity that only apples were given to Tom.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,0,Sam only gave TOM apples.,Sam also gave Mary apples.,"the focus in S1 is on 'TOM,' meaning Sam gave apples to Tom and not to anyone else. S2 says Sam gave apples to Mary, which is independent of the claim in S1, as it refers to giving apples to someone else.",0.34615384615384615,0.5714285714285714,2,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
2,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"the focus in S1 is on 'MARY,' meaning Sam gave apples to Mary and nothing else. S2 says Sam also gave Mary bananas, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
3,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give Rob apples.,"the focus in S1 is on 'SUE,' meaning Sam gave apples only to Sue, and it entails that Sam didn’t give apples to Rob, aligning with S2.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"the focus in S1 is on 'BILL,' meaning Sam gave bananas to Bill and nothing else. S2 says Sam also gave Bill grapes, which contradicts what was stated in S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn’t give Rob apples.,"the focus in S1 is on 'ROB,' meaning Sam gave grapes to Rob and nothing else. This entails that Sam didn’t give Rob apples, aligning with S2.",0.0,0.038461538461538464,2,NEG,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"the focus in S1 is on 'SUE,' meaning Sam gave grapes to Sue and not to anyone else. S2 says Sam also gave grapes to Tom, which contradicts the claim in S1.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Rob grapes.,"the focus in S1 is on 'ELLEN,' meaning Sam gave grapes to Ellen and not to anyone else. This entails that Rob didn’t get grapes, aligning with S2.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"the focus in S1 is on 'MARY,' meaning Sam gave grapes to Mary and nothing else. S2 says Sam also gave Mary bananas, which contradicts the exclusivity in S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give Bill apples.,"the focus in S1 is on 'SUE,' meaning Sam gave apples only to Sue and not to anyone else. This entails that Bill didn’t get apples, aligning with S2.",0.0,0.037037037037037035,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CublvYcYvHPULMlx22pOHk8GHYJMe,1
