example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,0,A,0,Sam only gave TOM apples.,Sam also gave TOM grapes.,"the focus in S1 is on ""TOM""—meaning he only gave apples to Tom, not others—this does not exclude that he may have given Tom something else (like grapes). S2 is adding more detail about what Tom got, and does not contradict the ""only"" structure tied to the focus. Therefore, S2 is entailed by S1.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn’t give BILL bananas.,"the focus in S1 is on ""MARY""—the statement excludes other people from receiving bananas. S2 says Bill didn’t get bananas, which directly aligns with the implication of S1. Therefore, S2 is entailed by S1.",0.0,0.03571428571428571,2,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave MARY bananas.,"the focus is on ""MARY"" in S1—Mary only received apples. S2 states that Mary also received bananas, which contradicts the idea that she solely received apples. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give ROB apples.,"the focus in S1 is on ""SUE""—only Sue got apples, meaning no other person got apples. S2 confirms this by stating that Rob didn’t receive apples. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave BILL grapes.,"the focus in S1 is on ""BILL""—Bill only received bananas. S2 states that Bill also received grapes, directly contradicting the claim that bananas were the only thing Bill received. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn’t give ROB apples.,"the focus in S1 is on ""ROB""—only Rob got grapes, and this excludes Rob from having received apples or anything else. S2 states that Rob didn’t get apples, which aligns with the implication. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave TOM grapes.,"the focus in S1 is on ""SUE""—only Sue got grapes. If S2 says that Tom also got grapes, this contradicts the exclusivity implied by S1. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"the focus in S1 is on ""ELLEN""—only Ellen received grapes. That means others (like Rob) did not get grapes. S2 confirms that Rob didn’t get grapes. Therefore, S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave MARY bananas.,"the focus in S1 is on ""MARY""—Mary only got grapes. S2 says Mary also got bananas, contradicting the exclusivity of grapes in S1. Therefore, S2 is contradicted by S1.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn’t give BILL apples.,"the focus in S1 is on ""SUE""—only Sue got apples, excluding others from getting apples. S2 states Bill didn’t get apples, which is consistent with this exclusivity. Therefore, S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f10,audio,openai,gpt-audio,20251217_162638,chatcmpl-CnoeNlEPpfByoK4r7gz4RfbwUqFXn
