example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"if Sam only gave Bill bananas, then giving him grapes contradicts that exclusivity.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave Mary apples, then giving Ellen apples contradicts that exclusivity.",0.0,0.0,1,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"if Sam only gave Sue apples, then giving Tom apples contradicts the exclusivity.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"if Sam only gave Bill grapes, then it's consistent that Sam didn’t give Bill oranges.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"if Sam only gave Bill apples, then it’s consistent that he didn’t give Bill bananas.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,saying that Sam only gave Sue apples doesn't necessarily entail or contradict that he didn't give Sue bananas. They are separate facts.,0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
6,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"if Sam only gave Ellen oranges, it follows that he didn’t give oranges to Tom.",0.0,0.0,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
7,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"if Sam only gave Tom apples, then it follows that he didn’t give Mary apples, as the exclusivity indicates Tom is the only recipient of apples.",0.0,0.0,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
8,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"if Sam only gave Tom apples, then giving Bill apples contradicts that exclusivity.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
9,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"if Sam only gave Sue bananas, then it follows that Sam did not give Tom bananas. The exclusivity implies Sue is the only banana recipient.",0.0,0.0,2,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub7hfZPYY33Ohemkl2aaWBMaU6l8,1
