example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"if Sam only gave Mary grapes, that excludes the possibility of giving her anything else, like apples. The second statement contradicts the first.",0.19230769230769232,0.37037037037037035,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
1,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"the first statement restricts Sue to apples, but it doesn't restrict what Sam gave to Mary. The second statement doesn't contradict or logically follow from the first, so they are independent.",0.15384615384615385,0.16,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
2,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,C,1,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"if Sam only gave Bill oranges, that excludes the possibility of also giving him bananas. The second statement directly contradicts the first.",0.15384615384615385,0.39285714285714285,1,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
3,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"if Sam only gave Ellen bananas, that excludes the possibility of giving her any other fruit, such as grapes. The second statement contradicts the first.",0.37037037037037035,0.3076923076923077,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave TOM bananas.,Sam didn't give Tom oranges.,"if Sam only gave Tom bananas, that naturally means he did not give Tom oranges. The second statement is logically entailed by the first.",0.34615384615384615,0.0,2,NEG,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, that excludes giving him any other fruits, like apples. The second statement contradicts the first.",0.28,0.16,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,A,1,Sam only gave LISA grapes.,Sam didn’t give Lisa bananas.,"if Sam only gave Lisa grapes, that means he didn’t give her any other fruit, including bananas. The second statement is entailed by the first.",0.32,0.5714285714285714,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,0,B,0,Sam only gave JOHN apples.,Sam also gave Mary apples.,"the first statement is about what John received, and the second statement is about what Mary received. The two don't logically connect, so they are independent.",0.34615384615384615,0.34615384615384615,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,0,A,0,Sam only gave ANN oranges.,Sam didn’t give Ann grapes.,"if Sam only gave Ann oranges, then he would not have given her grapes. The second statement is fully entailed by the first.",0.3333333333333333,0.4230769230769231,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,C,0,Sam only gave DAN apples.,Sam also gave Dan oranges.,"if Sam only gave Dan apples, that excludes giving him any other fruits like oranges. The second statement contradicts the first.",0.32,0.37037037037037035,2,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub6X7qxNmXOO7AszoEhwIEz0RLJ7,0
