example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 only specifies who Sam gave apples to, not who he didn't give them to.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what else he gave her.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what he didn't give her.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 only specifies who Sam gave grapes to, not who else he gave them to.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"S2 is independent of S1. S1 only specifies what Sam gave Rob, not what else he gave him.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Sue, not what he didn't give her.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,0,B,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"S2 is independent of S1. S1 only specifies what Sam gave Tom, not what he didn't give him.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Tom, not what he didn't give him.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,B,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S2 is independent of S1. S1 only specifies what Sam gave Rob, not what else he gave him.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S2 is independent of S1. S1 only specifies who Sam gave grapes to, not who else he gave oranges to.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,0
