example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the prosodic focus in S1 is on ""ROB,"" it means Sam gave apples to Rob and to no one else. Therefore, it is entailed that Sam didn't give apples to Sue.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the prosodic focus in S1 is on ""SUE,"" it means Sam gave grapes to Sue and nobody else received grapes. The second sentence contradicts this by saying Sam also gave Sue oranges, implying Sue received something other than grapes.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the prosodic focus in S1 is on ""SUE,"" it means that Sue was the only person who got grapes, and nothing is said about what else Sue might have received. The second sentence stating Sam didn't give Sue bananas is consistent with that, so it is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the prosodic focus in S1 is on ""MARY,"" it means Mary was the only person who got grapes. The second sentence contradicts that by saying Sam also gave Ellen grapes, so this is contradicted.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the prosodic focus in S1 is on ""oranges,"" it means Rob got nothing other than oranges. The second sentence says Rob also got bananas, contradicting that inference.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE BANANAS.,Sam didn't give Sue grapes.,"the prosodic focus in S1 is on ""BANANAS,"" it means Sue received only bananas and nothing else. Hence, it follows that Sam didn't give Sue grapes.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM GRAPES.,Sam didn't give Tom apples.,"the prosodic focus in S1 is on ""GRAPES,"" it means Tom received only grapes and nothing else from Sam. Therefore, Sam not giving Tom apples is entailed.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the prosodic focus in S1 is on ""TOM,"" it means that Tom was the only person who got bananas. It does not say anything about whether Tom received something else. Therefore, the information that Sam didn’t give Tom grapes is independent.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
8,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"the prosodic focus in S1 is on ""APPLES,"" it means Rob got only apples and nothing else. The second sentence contradicts this by saying Rob also got grapes.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
9,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the prosodic focus in S1 is on ""ELLEN,"" it means Ellen was the only person who received grapes. It does not say anything about what else Ellen might have received. Therefore, the information that Ellen also got oranges is independent.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubySCm0wvby8wLGiKHNonnwVrpz2,1
