example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus in S1 is on ""ROB,"" meaning Sam gave apples only to Rob and not to anyone else. Therefore, it is entailed that Sam didn't give apples to Sue.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the focus in S1 is on ""SUE,"" meaning Sam gave grapes only to Sue and not to anyone else. This also implies that Sam only gave grapes to Sue, so the statement that Sam also gave Sue oranges contradicts that.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the focus in S1 is on ""SUE,"" meaning Sam gave grapes only to Sue and not to anyone else. This means Sue did not receive anything else from Sam, so it is entailed that she didn't get bananas.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the focus in S1 is on ""MARY,"" meaning Sam gave grapes only to Mary and not to anyone else. Therefore, the statement that Sam also gave grapes to Ellen contradicts this.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the focus in S1 is on ""ROB,"" meaning Sam gave oranges only to Rob and not anything else to Rob. Therefore, the statement that Sam also gave Rob bananas contradicts this.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"the focus in S1 is on ""bananas,"" meaning Sam only gave bananas to Sue and not anything else. Therefore, it is entailed that Sam didn't give Sue grapes.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"the focus in S1 is on ""grapes,"" meaning Sam only gave grapes to Tom and nothing else. Therefore, it is entailed that he didn't give Tom apples.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus in S1 is on ""bananas,"" meaning Sam only gave bananas to Tom and not anything else. This entails that Tom didn't get grapes.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
8,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the focus in S1 is on ""apples,"" meaning Sam only gave apples to Rob and nothing else. The statement that Sam also gave Rob grapes contradicts this.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
9,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus in S1 is on ""ELLEN,"" meaning Sam gave grapes only to Ellen and not anyone else. Furthermore, it implies he only gave grapes to her, so the statement that he also gave her oranges contradicts this.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubCHPHYVzJ26qIKLBHBumnfLKGP9,1
