example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"... if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"... if Sam only gave Ellen apples, then it is a contradiction to say that Sam didn't give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"... if Sam only gave Rob grapes, it doesn't mean that Sam didn't give Ellen grapes.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"... if Sam only gave Rob apples, it doesn't mean that Sam didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"... if Sam only gave Ellen apples, then he didn't give Bill apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"... if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"... if Sam only gave Rob oranges, it doesn't mean that Sam didn't give Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"... if Sam only gave Rob apples, it doesn't mean that Sam didn't give Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"... if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"... if Sam only gave Mary apples, it doesn't mean that Sam didn't give Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,1
