example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,0,B,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,S2 introduces a new action (giving grapes) that is independent of the exclusive action in S1 (giving only bananas).,0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,S2 introduces a new recipient (Ellen) who is independent of the exclusive recipient in S1 (Mary).,0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,0,Sam only gave SUE apples.,Sam also gave Tom apples.,S2 introduces a new recipient (Tom) who is independent of the exclusive recipient in S1 (Sue).,0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,S2 introduces a new object (oranges) that is independent of the exclusive object in S1 (grapes).,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,S2 introduces a new object (bananas) that is independent of the exclusive object in S1 (apples).,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,S2 introduces a new object (bananas) that is independent of the exclusive object in S1 (apples).,0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,S2 introduces a new recipient (Tom) who is independent of the exclusive recipient in S1 (Ellen).,0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,S2 introduces a new recipient (Mary) who is independent of the exclusive recipient in S1 (Tom).,0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 states that Tom was the only one who received apples, while S2 states that Bill also received apples, contradicting S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,0,Sam only gave SUE bananas.,Sam didn't give Tom bananas.,S2 introduces a new recipient (Tom) who is independent of the exclusive recipient in S1 (Sue).,0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_093157,,2
