example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam ONLY gave Tom apples.,Sam also gave Tom grapes.,"S1 entails that Sam didn't give Tom anything other than apples, which contradicts S2.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,0,Sam ONLY gave Mary bananas.,Sam didn't give Bill bananas.,"S1 entails that Sam didn't give anyone other than Mary bananas, which is independent of S2.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,0,Sam ONLY gave Mary apples.,Sam also gave Mary bananas.,"S1 entails that Sam didn't give Mary anything other than apples, which contradicts S2.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,0,Sam ONLY gave Sue apples.,Sam didn't give Rob apples.,"S1 entails that Sam didn't give anyone other than Sue apples, which is independent of S2.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,0,Sam ONLY gave Bill bananas.,Sam also gave Bill grapes.,"S1 entails that Sam didn't give Bill anything other than bananas, which contradicts S2.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,B,0,Sam ONLY gave Rob grapes.,Sam didn't give Rob apples.,"S1 entails that Sam didn't give anyone other than Rob grapes, which is independent of S2.",0.0,0.0,2,NEG,2,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,0,Sam ONLY gave Sue grapes.,Sam also gave Tom grapes.,"S1 entails that Sam didn't give Sue anything other than grapes, which contradicts S2.",0.0,0.0,1,POS,1,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,B,0,Sam ONLY gave Ellen grapes.,Sam didn't give Rob grapes.,"S1 entails that Sam didn't give anyone other than Ellen grapes, which is independent of S2.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,0,Sam ONLY gave Mary grapes.,Sam also gave Mary bananas.,"S1 entails that Sam didn't give Mary anything other than grapes, which contradicts S2.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,0,B,0,Sam ONLY gave Sue apples.,Sam didn't give Bill apples.,"S1 entails that Sam didn't give anyone other than Sue apples, which is independent of S2.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20251217_164212,
