example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"S1 only specifies who received bananas, not who didn't.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"if Sam only gave Tom grapes, then he didn't give Tom oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 states that Sam *only* gave Sue oranges, which contradicts the statement that he also gave her apples.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"S1 only specifies who received bananas, not who didn't.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,"if Sam only gave Tom oranges, then he didn't give Tom bananas.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"S1 only specifies what Sue received, not what she didn't.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"S1 only specifies what Sue received, not what she didn't.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 states that Sam *only* gave Ellen oranges, which contradicts the statement that he also gave her bananas.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Sam only gave Mary grapes, then he didn't give Mary apples.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 only specifies who received oranges, not who else did.",0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,2
