example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"the focus is on ""GRAPES,"" meaning Sam did not give Mary anything else. S2 contradicts this by saying Sam also gave her apples.",0.19230769230769232,0.37037037037037035,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
1,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"the focus is on ""SUE,” meaning Sam did not give apples to anyone else. S2 talks about giving apples to Mary, which is independent of the statement about Sue.",0.15384615384615385,0.16,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
2,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,C,1,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"the focus is on ""oranges,"" meaning Sam did not give Bill anything else. S2 contradicts this by saying Sam also gave Bill bananas.",0.15384615384615385,0.39285714285714285,1,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
3,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the focus is on ""ELLEN,"" meaning Sam did not give bananas to anyone else. However, S2 talks about giving Ellen grapes, which contradicts the idea that she only received bananas.",0.37037037037037035,0.3076923076923077,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave Tom BANANAS.,Sam didn’t give Tom oranges.,"the focus is on ""BANANAS,"" meaning Sam didn’t give Tom anything else. S2 supports this by confirming Sam didn’t give Tom oranges, so the two are entailed.",0.34615384615384615,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave JOHN oranges.,Sam also gave John apples.,"the focus is on ""oranges,"" meaning Sam did not give John anything else. S2 contradicts this by saying Sam also gave John apples.",0.2692307692307692,0.16,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,A,1,Sam only gave LISA grapes.,Sam didn’t give Lisa bananas.,"the focus is on ""grapes,"" meaning Sam didn’t give her anything else. S2 confirms this by stating that Sam didn’t give Lisa bananas, so it’s entailed.",0.32,0.5714285714285714,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,0,B,0,Sam only gave PAUL apples.,Sam also gave Mary apples.,"the focus is on ""PAUL,"" meaning Sam didn’t give apples to anyone else. However, S2 talks about Mary receiving apples, which makes it independent.",0.3076923076923077,0.34615384615384615,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Anna BANANAS.,Sam also gave Anna oranges.,"the focus is on ""BANANAS,"" meaning Sam didn’t give her anything else. S2 contradicts this by saying Sam also gave Anna oranges.",0.18518518518518517,0.3076923076923077,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave ROBERT apples.,Sam didn’t give Robert oranges.,"the focus is on ""apples,"" meaning Sam didn’t give Robert anything else. S2 confirms this by saying Sam didn’t give him oranges, so it’s entailed.",0.37037037037037035,0.2,2,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubBWD5zmdvwYcqQP0RftnbwP1S0I,0
