example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"the prosodic focus in S1 is on ""TOM,"" meaning the sentence entails that Sam gave apples to Tom and no one else. S2 says that Sam also gave Tom grapes, which contradicts S1’s implication that apples were the only things given to Tom.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Bill bananas.,"the prosodic focus in S1 is on ""MARY,"" meaning that Sam gave bananas only to Mary and no one else. S2 states that Bill didn’t get bananas, which is consistent with the implication that only Mary received them.",0.0,0.0,2,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"the prosodic focus in S1 is on ""MARY,"" meaning that Mary was the only person who got apples and not that she got only apples. S2 says Mary also got bananas, which contradicts the idea that apples were the sole item she received.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"the prosodic focus in S1 is on ""SUE,"" meaning that Sue was the only person who got apples. S2 says Rob didn’t get apples, and that aligns with S1’s implication that no one other than Sue got apples.",0.0,0.0,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"the prosodic focus in S1 is on ""BILL,"" meaning Bill was the only recipient of bananas. S2 says Bill also got grapes, contradicting the implication that bananas were the only thing given to Bill.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,"the prosodic focus in S1 is on ""ROB,"" meaning Rob was the only one who got grapes. S2 says Rob didn’t get apples, which is consistent with S1 that indicates only grapes and nothing else were given to Rob.",0.0,0.0,2,NEG,2,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
6,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"the prosodic focus in S1 is on ""SUE,"" meaning Sue was the only person who got grapes. S2 says Tom also got grapes, which contradicts S1’s implication.",0.0,0.0,1,POS,1,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
7,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"the prosodic focus in S1 is on ""ELLEN,"" meaning Ellen was the only person who got grapes. S2 states that Rob didn’t get grapes, which aligns with the implication from S1.",0.0,0.0,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"the prosodic focus in S1 is on ""MARY,"" meaning Mary was the only one who got grapes. S2 says Mary also got bananas, which contradicts the implication that grapes were the only thing she received.",0.0,0.0,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"the prosodic focus in S1 is on ""SUE,"" meaning Sue was the only person who got apples. S2 says Bill didn’t get apples, and this matches the implication that Sue alone got apples.",0.0,0.0,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub3sp2akdGeX6MZXzwBOc3Cwvnc9,3
