example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave ROB apples.,"the focus in S1 is on ""SUE,"" meaning Sam gave apples to Sue and no one else. S2 says Sam also gave Rob apples, which contradicts this, so it’s a contradiction.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn’t give MARY apples.,"the focus in S1 is on ""BILL,"" meaning Sam gave apples to Bill and no one else. This entails that Mary didn’t get apples. S2 says Sam didn’t give Mary apples, which matches that entailment.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave MARY ORANGES.,Sam also gave ELLEN oranges.,"the focus in S1 is on ""ORANGES,"" meaning the only thing Sam gave Mary was oranges (and nothing else to Mary). It does not say that Mary was the only recipient of oranges. However, S2 states Sam also gave Ellen oranges. This is independent of the original entailment. So this is actually B, independent.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give TOM apples.,"the focus in S1 is on ""ELLEN,"" meaning Sam gave apples to Ellen and no one else. This entails that Tom didn’t get apples. S2 says Sam didn’t give Tom apples, which is consistent with this.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave ROB oranges.,"the focus in S1 is on ""BANANAS,"" meaning the only thing Sam gave Rob was bananas. S2 says Sam also gave Rob oranges, which contradicts this.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give BILL grapes.,"the focus in S1 is on ""BANANAS,"" meaning the only thing Sam gave Bill was bananas. This entails that he didn’t give Bill anything else, including grapes. S2 confirms that he didn’t give Bill grapes.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn’t give ELLEN grapes.,"the focus in S1 is on ""ORANGES,"" meaning the only thing Sam gave Ellen was oranges. This entails he didn’t give her anything else, including grapes. S2 confirms that Sam didn’t give Ellen grapes.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn’t give ELLEN bananas.,"the focus in S1 is on ""BANANAS,"" meaning the only thing Sam gave Mary was bananas. This doesn’t say anything about who else may or may not have received bananas. S2 says Sam didn’t give Ellen bananas, which is independent of that statement.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
8,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give TOM bananas.,"the focus in S1 is on ""BILL,"" meaning Sam gave bananas to Bill and no one else. This entails that Tom didn’t get bananas. S2 says Sam didn’t give Tom bananas, confirming the entailment.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
9,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE ORANGES.,Sam didn’t give SUE grapes.,"the focus in S1 is on ""ORANGES,"" meaning the only thing Sam gave Sue was oranges. This entails Sam didn’t give her anything else, including grapes. S2 confirms this by saying Sam didn’t give Sue grapes.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubelBw6Glt0u0rjRImUYJVeg3TVH,4
