example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,"... S1 entails that Sam didn't give Bill anything other than bananas, so S2 contradicts S1.",0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
1,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"... S1 entails that Sam didn't give apples to anyone other than Mary, so S2 contradicts S1.",0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
2,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,"... S1 entails that Sam didn't give Sue anything other than apples, but it doesn't say anything about what Sam gave to Tom.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
3,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"... S1 entails that Sam didn't give grapes to anyone other than Bill, but it doesn't say anything about what Sam gave Bill other than grapes.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"... S1 entails that Sam didn't give apples to anyone other than Bill, but it doesn't say anything about what Sam gave Bill other than apples.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"... S1 entails that Sam didn't give apples to anyone other than Sue, but it doesn't say anything about what Sam gave Sue other than apples.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"... S1 entails that Sam didn't give oranges to anyone other than Ellen, but it doesn't say anything about what Sam gave Tom.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"... S1 entails that Sam didn't give apples to anyone other than Tom, but it doesn't say anything about what Sam gave Mary.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"... S1 entails that Sam didn't give Tom anything other than apples, but it doesn't say anything about what Sam gave Bill.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"... S1 entails that Sam didn't give Sue anything other than bananas, but it doesn't say anything about what Sam gave Tom.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.0-flash,20260105_094210,,0
