example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"S1 means Ellen was the sole recipient of bananas, but S2 says Rob also received bananas, which contradicts S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"S1 means grapes were the only thing Sam gave Rob, but S2 says Rob also received oranges, which contradicts S1.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"S1 restricts what Sam gave Tom to only apples but doesn’t restrict what was given to others like Bill, so S2 is independent.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 means apples were the only thing Sam gave Mary, and S2 introduces bananas, which contradicts S1.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
4,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 restricts what Ellen received to oranges but doesn’t restrict what Sue received, so S2 is independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, it entails that Rob didn’t receive any apples.",0.0,0.0,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"S1 specifies what Bill received but says nothing about what Ellen received, so S2 is independent.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"S1 restricts what Rob received but doesn’t restrict what Sue received, so S2 is independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"S1 limits what Bill received but doesn’t say anything about Mary, so S2 is independent.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"if Sam only gave grapes to Ellen, it follows that Rob didn’t get any grapes.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoKeL6b0iHQFpV6q0zFMBPKnFx4,2
