example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,"the focus is on Ellen in S1, and S2 introduces a comparison with Tom, which is independent information and doesn’t contradict or follow from the first statement.",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn’t give Ellen apples.,"in S1, it is stated that Sam did give Ellen apples, while in S2, it states that Sam didn’t give Ellen apples. This directly contradicts the content of S1.",0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S1 says that Rob was the only one who received grapes, while S2 contradicts this by saying Ellen also received grapes.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S1 states that only Rob received apples, and S2 contradicts this by saying Ellen also received apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn’t give Bill apples.,"the fact that Sam didn’t give apples to Bill is independent of S1, which focuses on Ellen being the only recipient.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,0,Sam only gave ROB apples.,Sam didn’t give Sue apples.,"S1 focuses on Rob as the only recipient of apples, and S2 provides independent information that Sue didn’t receive apples. The two statements don’t entail or contradict each other.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S1 focuses on oranges, stating that only Rob received them, while S2 introduces independent information about apples and does not contradict or follow from S1.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S1 focuses on apples, saying that Rob was the only one to receive them. S2 is about grapes, which is independent information and does not contradict or entail S1.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn’t give Ellen bananas.,"if Rob is the only recipient of bananas (as S1 states), it follows that Ellen didn’t receive bananas. S2 is entailed by S1.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 states that Mary was the only person to receive apples, while S2 contradicts this by saying Ellen also received apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNgB1dNj4puzsvqwd0F5eRxAabb,2
