example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave bananas to Rob, then he could not have given bananas to Tom. The second statement is entailed by the first.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
1,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,the fact that Sam only gave Tom grapes doesn't say anything about whether he gave Tom oranges or not. They are independent.,0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"if Sam only gave Sue oranges, he couldn't have also given Sue apples. The second statement contradicts the first.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if Sam only gave bananas to Sue, then he didn't give bananas to Rob either. The second statement is entailed by the first.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
4,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,"if Sam only gave Tom oranges, then he did not give him bananas. The second statement is entailed by the first.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sam only gave Sue apples, then he did not give her oranges. The second statement is entailed by the first.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sam only gave Sue grapes, then he did not give her apples. The second statement is entailed by the first.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"if Sam only gave Ellen oranges, then he could not have also given her bananas. The second statement contradicts the first.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Sam only gave Mary grapes, then he did not give her apples. The second statement is entailed by the first.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,the fact that Sam only gave Bill oranges doesn't say anything about what he gave Mary. The statements are independent.,0.0,0.0,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub4z61aNNfhs05Um6vOE5hB7cU1F,0
