example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"... S1 is about Rob, and S2 is about Sue.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"... S1 states that Sam *only* gave Sue grapes, which contradicts the statement that Sam also gave Sue oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"... S1 is about grapes, and S2 is about bananas.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"... S1 is about Mary, and S2 is about Ellen.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"... S1 states that Sam *only* gave Rob oranges, which contradicts the statement that Sam also gave Rob bananas.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"... S1 is about bananas, and S2 is about grapes.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"... If Sam only gave Tom grapes, then he didn't give Tom apples.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"... S1 is about Tom, and S2 is about Tom.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"... S1 states that Sam *only* gave Rob apples, which contradicts the statement that Sam also gave Rob grapes.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Ellen grapes, which contradicts the statement that Sam also gave Ellen oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,3
