example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"if Sam only gave Ellen bananas, then he couldn’t have given Rob bananas. The statements contradict each other.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"if Sam only gave Rob grapes, then he couldn’t have also given Rob oranges. The second sentence contradicts the first.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"if Sam only gave Tom apples, then he wouldn’t have given apples to Bill. That contradicts the first sentence.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"if Sam only gave Mary apples, he couldn’t have given her bananas. The sentences contradict each other.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"one sentence talks about Ellen and the other talks about Sue. They involve different people, so they are independent statements.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, it entails that he didn’t give Rob apples or anything else. The second sentence is entailed by the first.",0.0,0.0,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
6,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"if Sam only gave Bill bananas, then he didn’t give bananas to Ellen. The second sentence is entailed by the first.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
7,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"the first sentence is about what Rob received, and the second is about Sue. They don’t directly contradict or entail each other, making them independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"if Sam only gave Bill bananas, then he didn’t give bananas to Mary or anyone else except Bill. The second sentence follows from the first.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"if Sam only gave Ellen grapes, then he couldn’t have given grapes to Rob. The second sentence is entailed by the first.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaoXgqhfY88ppMelhafI2VBoYmJF,3
