example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"... S1 states that Sam *only* gave Ellen bananas, but S2 states that Sam also gave Ellen grapes, which contradicts S1.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"... If Sam only gave Mary apples, then it is entailed that Sam didn't give Mary oranges.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"... S1 states that Sam *only* gave Tom bananas, but S2 states that Sam also gave Tom apples, which contradicts S1.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"... If Sam only gave Mary apples, then it is entailed that Sam didn't give Mary grapes.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"... If Sam only gave Mary oranges, then it is entailed that Sam didn't give Mary apples.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"... S1 states that Sam only gave Rob apples, which does not entail anything about what Sam gave Mary.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"... S1 states that Sam only gave Rob apples, which does not entail anything about what Sam gave Tom.",0.0,0.0,1,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"... If Sam only gave Rob oranges, then it is entailed that Sam didn't give Rob bananas.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,"... S1 states that Sam only gave Bill grapes, which does not entail anything about what Sam gave Rob.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"... S1 states that Sam *only* gave Rob grapes, but S2 states that Sam also gave Rob bananas, which contradicts S1.",0.0,0.0,2,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_093157,,4
