example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,S1 is about Sue and S2 is about Rob.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,S1 is about Bill and S2 is about Mary.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,S1 is about Mary and S2 is about Ellen.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,S1 is about Ellen and S2 is about Tom.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 states Sam only gave Rob bananas, and S2 states Sam also gave Rob oranges, which contradicts the ""only"" in S1.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"S1 states Sam only gave Bill bananas, which implies he didn't give him anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 states Sam only gave Ellen oranges, which implies he didn't give her anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,S1 is about Mary and S2 is about Ellen.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,S1 is about Bill and S2 is about Tom.,0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"S1 states Sam only gave Sue oranges, which implies he didn't give her anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
