example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE BANANAS.,Sam didn't give Sue grapes.,"the prosodic focus in S1 is on ""BANANAS,"" meaning that Sue received only bananas and nothing else. This entails that Sue did not receive grapes. Therefore, S2 is entailed by S1.",0.32,0.15384615384615385,1,NEG,1,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
1,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,A,0,Sam only gave TOM GRAPES.,Sam didn't give Tom apples.,"the focus in S1 is on ""GRAPES,"" meaning Tom received only grapes and not any other items. This excludes apples or anything else. Therefore, S2 is entailed by S1.",0.125,0.5769230769230769,1,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave TOM BANANAS.,Sam didn't give Tom grapes.,"in S1 the focus is on ""BANANAS,"" meaning Tom received only bananas. This excludes grapes or any other items. Thus, S2 is entailed by S1.",0.32,0.2962962962962963,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"the focus in S1 is on ""APPLES,"" meaning Rob received only apples and no other items. S2 contradicts this by stating that Rob also received grapes. So S2 is contradicted by S1.",0.32,0.19230769230769232,2,POS,1,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ELLEN GRAPES.,Sam also gave Ellen oranges.,"the focus in S1 is on ""GRAPES,"" meaning Ellen received only grapes and nothing else. S2 contradicts this by saying that Ellen also received oranges. Therefore, S2 is contradicted by S1.",0.3076923076923077,0.37037037037037035,2,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE APPLES.,Sam didn't give Sue oranges.,"the focus in S1 is on ""APPLES,"" meaning Sue received only apples and not oranges or anything else. S2 directly follows from that and is entailed by S1.",0.2,0.1111111111111111,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave ELLEN ORANGES.,Sam didn't give Ellen apples.,"the prosodic focus in S1 is on ""ORANGES,"" implying Ellen received only oranges. Thus, S2 is entailed as it states Ellen did not receive apples.",0.2962962962962963,0.17857142857142858,2,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave MARY GRAPES.,Sam didn't give Mary oranges.,"the focus in S1 is on ""GRAPES,"" meaning Mary received only grapes and not oranges or any other items. Thus, S2 is entailed by S1.",0.36,0.25,1,NEG,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,A,0,Sam only gave ROB BANANAS.,Sam didn't give Rob apples.,"the focus in S1 is on ""BANANAS,"" meaning Rob received only bananas and not apples or anything else. Therefore, S2 is entailed by S1.",0.2,0.4230769230769231,2,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,A,0,Sam only gave TOM ORANGES.,Sam didn't give Tom grapes.,"the focus in S1 is on ""ORANGES,"" meaning Tom received only oranges. This entails that Tom did not receive grapes. Thus, S2 is entailed by S1.",0.3076923076923077,0.5555555555555556,1,POS,2,f6,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubyENuEhifP0WCTEPSgZ14XUHgrQ,0
