example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"the use of ""only"" in S1 means that Sue was the exclusive recipient of apples. S2 contradicts this by saying that Rob also received apples.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn’t give Mary apples.,the sentence about Mary in S2 is independent and doesn’t affect the statement in S1 about Bill being the only recipient of apples.,0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"the word ""only"" indicates that Mary was the sole recipient of oranges. S2 contradicts S1 by stating that Ellen was also a recipient of oranges.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn’t give Tom apples.,"the statement about Tom in S2 is independent of S1. S1 is about Ellen being the only recipient of apples, while S2 doesn’t affect or contradict that claim.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 states that Rob was the only person who received bananas. S2 says something about oranges, which is independent of the claim about bananas.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give Bill grapes.,"S1 says Bill received only bananas, and S2 (saying Bill didn’t get grapes) aligns with that. There’s no contradiction, and S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn’t give Ellen grapes.,"if Ellen only received oranges (S1), then she didn’t receive grapes. S2 is entailed by S1.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn’t give Ellen bananas.,S1 talks about Mary being the only recipient of bananas. S2 involves Ellen and is independent of whether Mary got bananas or not.,0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give Tom bananas.,"if Bill was the only recipient of bananas, then it follows that Tom didn’t get bananas. S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give Sue grapes.,"if Sue only received oranges, it means she received no other fruit. Therefore, S2 (saying she didn’t get grapes) is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOjuFeekpPWDyUC1NLdFMTfxeqt,1
