example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"if Sam only gave Bill grapes, then he did not give grapes to anyone else, so giving them to Sue contradicts that statement.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"if Sam only gave Sue oranges, then he didn’t give oranges to anyone else, so giving them to Rob contradicts that statement.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if Sam only gave Sue grapes, then by implication he did not give grapes to anyone else, including Ellen, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn’t give Tom grapes.,"if Sam only gave Tom apples, it means he did not give Tom anything else, including grapes, so S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, then giving him apples contradicts that exclusivity.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn’t give Tom grapes.,"if Sam only gave Sue grapes, it implies he gave no one else grapes, including Tom, so S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"if Sam only gave Ellen bananas, then giving them to Mary contradicts the exclusivity.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn’t give Rob oranges.,"if Sam only gave Rob bananas, it means he did not give Rob anything else, including oranges, so S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
8,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"if Sam only gave Mary bananas, then giving her apples contradicts that exclusivity.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
9,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn’t give Rob oranges.,"if Sam only gave Sue oranges, it entails that no one else, including Rob, got oranges.",0.0,0.037037037037037035,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
