example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave ROB bananas.,"the word ""only"" with prosodic focus on ""ELLEN"" means that Sam didn’t give bananas to anyone else. S2 contradicts this by stating that Sam also gave bananas to Rob.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave ROB GRAPES.,Sam also gave ROB ORANGES.,"the focus is on ""ROB GRAPES,"" meaning he only gave Rob grapes and nothing else to Rob. S2 contradicts this by saying Sam also gave Rob oranges.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
2,1,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave BILL apples.,"the focus on ""TOM"" means Sam gave apples only to Tom and not to anyone else. S2 contradicts this by saying Sam gave apples to Bill as well.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
3,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,0,Sam only gave MARY APPLES.,Sam also gave MARY bananas.,"the focus on ""MARY APPLES"" means that Mary only got apples and nothing else. S2 contradicts this by stating that Mary also got bananas.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN ORANGES.,Sam also gave SUE oranges.,"""ELLEN ORANGES"" with focus means Ellen was the only recipient of oranges. S2 contradicts this by saying Sue also received oranges.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB ORANGES.,Sam didn’t give ROB apples.,"if Sam only gave Rob oranges, it is entailed that Sam did not give Rob any apples or anything else. S2 aligns with that, confirming no apples were given.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave BILL BANANAS.,Sam didn’t give ELLEN bananas.,the statement about Bill receiving only bananas doesn’t entail any information about Ellen. S2 is independent since Ellen isn’t mentioned in S1 at all.,0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB BANANAS.,Sam also gave SUE bananas.,"with the prosodic focus on ""ROB BANANAS,"" the meaning is that Rob was the sole recipient of bananas. S2 contradicts this by stating Sue also got bananas.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL BANANAS.,Sam didn’t give MARY bananas.,"""BILL BANANAS"" means only Bill received bananas. It logically follows that no one else, including Mary, received bananas. So S2 is entailed.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN GRAPES.,Sam didn’t give ROB grapes.,"the focused phrase ""ELLEN GRAPES"" means only Ellen received grapes. It follows that Rob didn’t receive grapes, making S2 an entailment.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTXFPNjGXRw62WmYq393nMRfcao,1
