example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus in S1 is on ""ROB,"" meaning Sam gave apples only to Rob and no one else. Therefore, it follows (is entailed) that Sam didn't give apples to Sue.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the focus in S1 is on ""SUE,"" meaning Sam gave grapes only to Sue and not to anyone else. This doesn’t exclude giving Sue other fruits, so S2 contradicts S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the focus in S1 is on ""SUE,"" meaning Sam gave grapes only to Sue and not to anyone else. This does not guarantee he gave her other fruits. So S2 is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"the focus in S1 is on ""GRAPES,"" meaning Sam gave only grapes to Mary and not other things. It does not say anything about giving grapes to others like Ellen. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the focus in S1 is on ""oranges,"" meaning Sam gave only oranges to Rob and not anything else. S2 contradicts that by stating he also gave Rob bananas.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"the focus in S1 is on ""bananas,"" meaning Sam gave only bananas to Sue and nothing else. Therefore, it follows that he didn’t give her grapes.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"the focus in S1 is on ""TOM,"" meaning Sam gave grapes only to Tom and no one else. Therefore, it follows that Sam didn’t give Tom apples.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus in S1 is on ""bananas,"" meaning Sam gave only bananas to Tom and nothing else. Therefore, it follows that Sam didn’t give Tom grapes.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the focus in S1 is on ""apples,"" meaning Sam gave only apples to Rob and nothing else. S2 contradicts that by saying he also gave Rob grapes.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus in S1 is on ""ELLEN,"" meaning Sam gave grapes only to Ellen and not to anyone else. This does not exclude giving her other fruits. Therefore, S2 contradicts S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-CuayUBB48vqUlUHGl7F2Ayyb6Pn7e,1
