example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 entails that Sam did not give apples to anyone other than Sue, but S2 states that Sam gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"S1 entails that Sam did not give apples to anyone other than Bill, which is consistent with S2 stating that Sam didn't give Mary apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 entails that Sam did not give oranges to anyone other than Mary, but S2 states that Sam gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,"S1 entails that Sam did not give apples to anyone other than Ellen, which is consistent with S2 stating that Sam didn't give Tom apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 entails that Sam did not give anything other than bananas to Rob, but S2 states that Sam gave Rob oranges.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"S1 entails that Sam did not give anything other than bananas to Bill, which is consistent with S2 stating that Sam didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 entails that Sam did not give anything other than oranges to Ellen, which is consistent with S2 stating that Sam didn't give Ellen grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"S1 entails that Sam did not give bananas to anyone other than Mary, which is consistent with S2 stating that Sam didn't give Ellen bananas.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"S1 entails that Sam did not give bananas to anyone other than Bill, which is consistent with S2 stating that Sam didn't give Tom bananas.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"S1 entails that Sam did not give anything other than oranges to Sue, which is consistent with S2 stating that Sam didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164212,
