example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,C,0,Sam only gave ROB bananas. Sam didn’t give Tom bananas.,Sam only gave TOM grapes. Sam didn’t give Tom oranges.,"S1 states that Sam gave bananas to Rob and not Tom, while S2 involves Tom receiving grapes and not oranges. The focus shift and the entities involved (Rob versus Tom) contradict the exclusive nature implied by “only.” If Sam only gave something to Rob, then any focus involving Tom on a similar exclusive statement contradicts that idea.",0.5283018867924528,0.5961538461538461,1,NEG,1,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave TOM grapes. Sam didn’t give Tom oranges.,Sam only gave SUE oranges. Sam also gave Sue apples.,"the focus of S1 is on Tom receiving grapes (and not oranges), whereas S2 focuses on Sue receiving oranges and apples. These two statements are about different individuals (Tom vs. Sue), and the sets of objects differ (grapes vs. oranges and apples), so they’re independent.",0.5384615384615384,0.68,1,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,0,Sam only gave SUE oranges. Sam also gave Sue apples.,Sam only gave SUE bananas. Sam didn’t give Rob bananas.,"S1 claims that Sue received oranges and also apples. The “only” suggests exclusivity around oranges (in contrast to others), but it includes apples. In S2, Sue is said to only receive bananas, which contradicts S1’s mention of oranges and apples.",0.5,0.6792452830188679,1,POS,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,0,Sam only gave SUE bananas. Sam didn’t give Rob bananas.,Sam only gave TOM oranges. Sam didn’t give Tom bananas.,"S1 focuses on Sue receiving bananas, and states that Rob did not get bananas. S2 involves Tom receiving oranges but not bananas. The subjects are different (Sue vs. Tom), and the objects differ (bananas vs. oranges). There’s no direct entailment or contradiction—so the statements are independent.",0.5283018867924528,0.5471698113207547,1,NEG,1,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave TOM oranges. Sam didn’t give Tom bananas.,Sam only gave SUE apples. Sam didn’t give Sue oranges.,"S1 focuses on Tom receiving oranges (not bananas), while S2 focuses on Sue receiving apples (and not oranges). These statements focus on different individuals and different objects (Tom and oranges vs. Sue and apples), so they’re independent.",0.5283018867924528,0.6538461538461539,2,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,0,Sam only gave SUE apples. Sam didn’t give Sue oranges.,Sam only gave SUE grapes. Sam didn’t give Sue apples.,"S1 states that Sue received apples, and explicitly says she didn’t receive oranges. Meanwhile, S2 claims that Sue only received grapes and didn’t receive apples. This contradicts the first statement, since the sets of objects specified conflict (apples vs. grapes) and one denies what the other affirms.",0.5384615384615384,0.6078431372549019,1,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave ELLEN oranges. Sam also gave Ellen bananas.,Sam only gave MARY grapes. Sam didn’t give Mary apples.,"S1 is about Ellen, and involves oranges and bananas. S2 is about Mary, involving grapes and apples. These involve different individuals and different sets of objects. Thus, they are independent.",0.6363636363636364,0.5849056603773585,2,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,0,Sam only gave MARY grapes. Sam didn’t give Mary apples.,Sam only gave BILL oranges. Sam also gave Mary oranges.,"S1 states that Mary exclusively received grapes (and not apples). S2 asserts that Bill exclusively received oranges but also says Mary received oranges. This contradicts S1, as S1’s exclusivity implies Mary didn’t get oranges, while S2 states Mary did get something beyond grapes.",0.6037735849056604,0.660377358490566,1,POS,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL oranges. Sam also gave Mary oranges.,Sam only gave TOM grapes. Sam didn’t give Tom bananas.,"S1 involves Bill getting only oranges and Mary getting oranges too. S2 focuses on Tom receiving grapes and not bananas. These pertain to different individuals and different distributions, so they are independent.",0.5660377358490566,0.6730769230769231,1,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,0,Sam only gave MARY grapes. Sam didn’t give Mary apples.,Sam only gave SUE oranges. Sam also gave Sue apples.,"S1 is about Mary getting grapes (not apples), and S2 is about Sue receiving oranges and apples. Different individuals getting different items means the statements are independent.",0.6037735849056604,0.66,1,POS,1,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
