example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,"the prosodic focus on ""ELLEN"" in S1 means that Ellen is the exclusive recipient of grapes. This entails that no one else, including Tom, received grapes from Sam.",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn’t give Ellen apples.,the first sentence states that apples were exclusively given to Ellen. The second sentence contradicts this by stating Sam didn’t give Ellen apples.,0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,the first sentence indicates that only Rob got grapes. The second sentence contradicts this by stating that Ellen also got grapes.,0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,the first sentence states that only Rob received apples. The second sentence contradicts this by saying that Ellen also received apples.,0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give Bill apples.,"if Sam only gave apples to Ellen, that entails he didn’t give apples to Bill or anyone else.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn’t give Sue apples.,"if Sam only gave apples to Rob, this entails that he didn’t give apples to Sue or anyone else.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"focusing on ""ROB"" means the exclusivity applies to the recipient of oranges. It doesn’t say anything about what else Rob got, so this statement doesn’t contradict or entail the second sentence. The two statements are independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the prosodic focus on ""ROB"" means the exclusivity applies to the recipient of apples. It doesn’t exclude Rob from receiving something else like grapes, so the second sentence is independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn’t give Ellen bananas.,"the prosodic focus shows that Rob was the exclusive recipient of bananas, meaning no one else, including Ellen, received bananas.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,the first sentence states that Mary was the exclusive recipient of apples. The second sentence contradicts this by saying that Ellen also received apples.,0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuaiikyv3sHEslODLt8T3LpCQYS5J,3
