example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"... S1 is about Rob, and S2 is about Sue.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"... S1 implies Sue only received grapes, while S2 says she also received oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"... If Sue only received grapes, then she didn't receive bananas.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"... S1 is about Mary, and S2 is about Ellen.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"... S1 implies Rob only received oranges, while S2 says he also received bananas.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"... If Sue only received bananas, then she didn't receive grapes.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"... If Tom only received grapes, then he didn't receive apples.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"... S1 is about bananas, and S2 is about grapes.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"... S1 implies Rob only received apples, while S2 says he also received grapes.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"... S1 is about grapes, and S2 is about oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_094016,,1
