example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the word ""only"" indicates a restriction to bananas. The second sentence contradicts this by saying Ellen also got grapes.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"the focus on ""only ... apples"" entails that Mary did not get oranges. So the second sentence aligns with that.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"by focusing on ""bananas,"" it excludes that Tom received anything else. The second sentence contradicts this by stating Tom also got apples.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, it entails that Mary did not get grapes. The second sentence is consistent with this.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn't give Mary apples.,"the focus on ""only ... oranges"" excludes giving apples. The second sentence confirms this by saying Mary didn’t get apples.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
5,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"the focus is on what Rob received, and the second sentence talks about Mary receiving apples. This is independent information and does not contradict or entail it.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
6,1,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"focusing on ""only ... Rob"" excludes anyone else getting apples. The second sentence says Tom also got apples, which contradicts the focus.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
7,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"by stating Sam only gave Rob oranges, we exclude other fruits, like bananas. The second sentence aligns with this.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
8,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,"the focus is on Bill receiving grapes. The second sentence states Rob also got grapes, but it does not contradict or follow from the first sentence; it’s about a different person.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
9,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"the focus restricts what Rob got to only grapes, and the second sentence contradicts this by saying Rob also got bananas.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuVHL2gJ7U6Ji6qvIZLzz5BdubY,1
