example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL BANANAS.,Sam also gave Bill grapes.,"S1 claims that the only thing Sam gave Bill was bananas, but S2 says Sam also gave Bill grapes, which directly contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,0,Sam only gave MARY APPLES.,Sam also gave Ellen apples.,S1 says Mary was the only person to whom Sam gave apples. S2 contradicts that by stating that Sam also gave apples to Ellen.,0.0,0.0,1,POS,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE APPLES.,Sam also gave Tom apples.,S1 asserts that Sue was the only recipient of apples. S2 contradicts that by claiming that Tom also received apples.,0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,0,Sam only gave BILL GRAPES.,Sam didn’t give Bill oranges.,"S1 says that the only thing Sam gave Bill is grapes. That does not exclude the fact that Sam didn’t give Bill something else, like oranges. S2 is entailed by S1.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave BILL APPLES.,Sam didn’t give Bill bananas.,"if Sam only gave Bill apples, then by necessity, Sam did not give Bill any other fruits, including bananas. Thus, S2 is entailed by S1.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave SUE APPLES.,Sam didn’t give Sue bananas.,"if Sam only gave Sue apples, then that excludes other fruits, including bananas. So S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,2,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,0,Sam only gave ELLEN ORANGES.,Sam didn’t give Tom oranges.,"S1 talks about what was given to Ellen, specifically that only Ellen got oranges. S2 talks about a different person, Tom, and says he didn’t get oranges. There’s no direct entailment or contradiction about Tom in S1, so S2 is independent from S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave TOM APPLES.,Sam didn’t give Mary apples.,"S1 says only Tom got apples. That implies no one else, including Mary, got apples. So S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM APPLES.,Sam also gave Bill apples.,"S1 states that only Tom received apples, which means no one else got apples. S2 contradicts that by asserting that Bill also got apples.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE BANANAS.,Sam didn’t give Tom bananas.,"S1 states that only Sue received bananas, implying that no one else, including Tom, received bananas. This means that S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaSboRAqWXsJ0JXuZ8jEgEqWxc60,2
