example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,"if Sam only gave Ellen grapes, that excludes giving grapes to anyone else, including Tom.",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn’t give Ellen apples.,"S1 says Sam only gave Ellen apples, meaning Ellen definitely got apples, while S2 contradicts this by saying Sam didn’t give Ellen apples.",0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S1 says that Sam only gave grapes to Rob, excluding anyone else, while S2 contradicts S1 by stating that Ellen also received grapes.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S1 says that Sam only gave apples to Rob, excluding everyone else, while S2 contradicts S1 by stating that Ellen also received apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give Bill apples.,"S1 says that Sam only gave apples to Ellen, excluding others, and that entails Sam didn’t give apples to Bill, so S2 follows logically.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn’t give Sue apples.,"if Sam only gave Rob apples, that excludes giving apples to anyone else, including Sue, so S2 logically follows from S1.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,giving Rob apples doesn’t contradict or follow from giving Rob only oranges. The two sentences describe independent actions about different items.,0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,giving Rob grapes doesn’t contradict or follow from giving Rob only apples. The two actions are about different items and thus are independent.,0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn’t give Ellen bananas.,"if Sam only gave bananas to Rob, that excludes giving bananas to anyone else, including Ellen, so S2 logically follows from S1.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"giving apples to Ellen would contradict giving apples only to Mary, but we don’t have confirmation that S1 or S2 is false; rather, they are discussing actions that would be contradictory. As it stands, they are independent statements, as S2 does not follow logically from S1 and does not directly confirm the truth of S1. They are just offering different perspectives on possible actions.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubrcA7qX6em3WigEGknkNNlB9pPC,1
