example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave grapes to Ellen, it entails that no one else, including Tom, received grapes.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn't give Ellen apples.,"if Sam only gave apples to Ellen, it contradicts the statement that Sam didn’t give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"if Sam only gave grapes to Rob, it contradicts the statement that Sam also gave grapes to Ellen.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"if Sam only gave apples to Rob, it contradicts the statement that Sam also gave apples to Ellen.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"if Sam only gave apples to Ellen, it entails that no one else, including Bill, received apples.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave apples to Rob, it entails that no one else, including Sue, received apples.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave ROB ORANGES.,Sam also gave Rob apples.,"the focus on ""oranges"" doesn't exclude Sam giving Rob other fruits like apples, so the two statements are independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"if Sam only gave apples to Rob, it contradicts the statement that he also gave Rob grapes.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Rob, it entails that no one else, including Ellen, received bananas.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave apples to Mary, it contradicts the statement that he also gave apples to Ellen.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiyYasfbpQjUjwJLHeFbGcUTdc4,4
