example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Rob bananas.,"... S1 entails that Sam didn't give bananas to anyone other than Ellen, but S2 states that Sam gave bananas to Rob.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"... S1 entails that Sam didn't give Rob anything other than grapes, but it doesn't say anything about what Sam gave to other people.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"... S1 entails that Sam didn't give apples to anyone other than Tom, but S2 states that Sam gave apples to Bill.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,"... S1 entails that Sam didn't give Mary anything other than apples, but it doesn't say anything about what Sam gave to other people.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave Sue oranges.,"... S1 entails that Sam didn't give oranges to anyone other than Ellen, but S2 states that Sam gave oranges to Sue.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob apples.,... S1 entails that Sam didn't give Rob anything other than oranges.,0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Ellen bananas.,... S1 entails that Sam didn't give bananas to anyone other than Bill.,0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,"... S1 entails that Sam didn't give bananas to anyone other than Rob, but S2 states that Sam gave bananas to Sue.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
8,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Mary bananas.,... S1 entails that Sam didn't give bananas to anyone other than Bill.,0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
9,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,... S1 entails that Sam didn't give grapes to anyone other than Ellen.,0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_093603,,4
