example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 states that Sam only gave Sue apples, but S2 states that Sam also gave Rob apples, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"... S1 focuses on who received apples, while S2 focuses on someone who didn't receive apples. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 states that Sam only gave Mary oranges, but S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 focuses on what Ellen received, while S2 focuses on someone else not receiving apples. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,"... S1 states that Sam only gave Rob bananas, but S2 states that Sam also gave Rob oranges, which contradicts the exclusivity of S1.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"... S1 focuses on what Bill received, while S2 focuses on something Bill didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 focuses on what Ellen received, while S2 focuses on something Ellen didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"... S1 focuses on who received bananas, while S2 focuses on someone else not receiving bananas. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 focuses on who received bananas, while S2 focuses on someone else not receiving bananas. They are independent.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"... S1 focuses on what Sue received, while S2 focuses on something Sue didn't receive. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,1
