example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"if Sam only gave Ellen bananas, that means he gave Ellen no other fruit. The statement that he also gave her grapes contradicts this.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary oranges.,"if Sam only gave Mary apples, it means he didn’t give her anything else. The statement that he didn’t give Mary oranges is consistent with that.",0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"if Sam only gave Tom bananas, it means no other fruit was given to Tom. The statement that he also gave Tom apples contradicts S1.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn’t give Mary grapes.,"if Sam only gave Mary apples, then he gave her no other fruit. The statement that he didn’t give Mary grapes is consistent with that.",0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn’t give Mary apples.,"if Sam only gave Mary oranges, it means he didn’t give her any other fruit. The statement that he didn’t give her apples is consistent with that.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
5,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"the presence of ""only"" limits the gift of apples specifically to Rob, but does not prevent Sam from giving apples to other people. Therefore, giving apples to Mary is independent of the restriction that he only gave apples to Rob (in the sense that the ""only"" applies to what Rob received, not what others might have received too).",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
6,1,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"if Sam only gave Rob apples, then no one else should have received apples. The statement that he also gave apples to Tom contradicts this.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
7,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn’t give Rob bananas.,"if Sam only gave Rob oranges, then he didn’t give Rob any other fruit. The statement that he didn’t give Rob bananas is consistent with that.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
8,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the focus ""only"" in S1 applies to what Bill received (only grapes, and nothing else). This does not limit whether Sam could have also given grapes to someone else, like Rob. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
9,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"if Sam only gave Rob grapes, it means no other fruit was given to Rob. The statement that Sam also gave Rob bananas contradicts this.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubDlEf7SPoNajYR4cFcO5JxkNAng,1
