example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave ROB bananas.,"the focus in S1 is on Ellen, meaning Sam didn’t give bananas to anyone else. S2 contradicts this by stating that Sam also gave bananas to Rob.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB grapes.,Sam also gave ROB oranges.,"the focus in S1 is on grapes, meaning Sam didn’t give Rob anything else. S2 contradicts this by stating that Sam also gave Rob oranges.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave BILL apples.,"the focus in S1 is on Tom, meaning Sam didn’t give apples to anyone else. S2 contradicts this by stating that Sam also gave apples to Bill.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,0,Sam only gave MARY apples.,Sam also gave MARY bananas.,"the focus in S1 is on apples, meaning Sam didn’t give Mary anything else. S2 contradicts this by stating that Sam also gave Mary bananas.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
4,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,0,Sam only gave ELLEN oranges.,Sam also gave SUE oranges.,"the focus in S1 is on Ellen, meaning Sam didn’t give oranges to anyone else. S2 is independent since it introduces Sue as a recipient without aligning or contradicting what was stated about Ellen specifically.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give ROB apples.,"the focus in S1 is on oranges, meaning Sam didn’t give Rob anything else. S2 is entailed because saying Sam didn’t give Rob apples is consistent with that and follows naturally from it.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give ELLEN bananas.,"the focus in S1 is on Bill, meaning Sam didn’t give bananas to anyone else. S2 is entailed because saying Sam didn’t give Ellen bananas fits with that meaning.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave SUE bananas.,"the focus in S1 is on Rob, meaning Sam didn’t give bananas to anyone else. S2 contradicts this by stating Sam also gave bananas to Sue.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give MARY bananas.,"the focus in S1 is on Bill, meaning Sam didn’t give bananas to anyone else. S2 is entailed because it’s consistent that Sam didn’t give Mary bananas.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn’t give ROB grapes.,"the focus in S1 is on Ellen, meaning Sam didn’t give grapes to anyone else. S2 is entailed because saying Sam didn’t give Rob grapes aligns with that meaning.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubjc0GxtL3OVhOowTFS3xCPJFlut,2
