example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"S1 emphasizes that only Bill received grapes, so S2 contradicts that by saying Sue also received them.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"S1 emphasizes that only Sue received oranges, and S2 contradicts this by saying Rob also received oranges.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if only Sue got grapes, it is entailed that Ellen did not receive grapes.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn't give Tom grapes.,"if only Tom got apples, it means Tom didn’t get anything else, including grapes.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S1 states that Rob only got oranges, and S2 contradicts it by saying he also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
5,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,"if only Sue got grapes, it is entailed that Tom didn’t get grapes.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"S1 emphasizes that only Ellen received bananas, so S2 contradicts this by saying Mary also got bananas.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"if only Rob received bananas, that means he did not receive oranges, which matches S2.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"S1 says Mary only got bananas, and S2 contradicts that by saying Mary also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn't give Rob oranges.,"if only Sue received oranges, it implies that Rob did not receive any oranges.",0.0,0.0,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
