example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the focus in S1 is on the person ""Sue,"" meaning grapes were given only to Sue and nothing else was given to Sue. Therefore, S2, which states that Sam didn't give Sue bananas, is entailed by S1.",0.2916666666666667,0.18518518518518517,1,NEG,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the focus in S1 is on the person ""Mary,"" meaning only Mary received grapes, and no one else did. Therefore, S2, which says Sam also gave Ellen grapes, contradicts S1.",0.16,0.2692307692307692,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the focus in S1 is on the item ""oranges,"" meaning Sam gave Rob nothing else but oranges. Therefore, S2, which says Sam also gave Rob bananas, directly contradicts S1.",0.24,0.37037037037037035,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"the focus in S1 is on the item ""bananas,"" meaning Sue received only bananas and nothing else from Sam. Therefore, S2, which says that Sam didn't give Sue grapes, is entailed by S1.",0.36,0.4230769230769231,2,POS,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,0,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"the focus in S1 is on the person ""Tom,"" meaning grapes were given only to Tom and no one else. It also entails that Tom didn't get anything else from Sam. Therefore, S2, which says Sam didn’t give Tom apples, is entailed by S1.",0.2,0.5384615384615384,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus in S1 is on the person ""Tom,"" meaning bananas were given only to Tom, and Tom didn’t get anything else from Sam. Therefore, S2, which says Sam didn’t give Tom grapes, is entailed by S1.",0.12,0.11538461538461539,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
6,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"the focus in S1 is on the item ""grapes,"" meaning Sam didn't give Tom anything else besides grapes. Therefore, S2, which says Sam didn't give Tom apples, is entailed by S1.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
7,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus in S1 is on the person ""Tom,"" meaning Sam gave no one else bananas. It doesn't specify what else Tom might have received besides bananas, so S2 is independent of S1.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus in S1 is on the person ""Rob,"" meaning Sam gave apples only to Rob and no one else. Therefore, it is entailed that Sam didn't give Sue apples.",0.0,0.5384615384615384,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the focus in S1 is on the person ""Sue,"" meaning Sam gave grapes only to Sue and not to anyone else, but it does not say Sue received something else. S2 contradicts S1 because it asserts that Sue also received oranges, which violates the exclusivity implied by ""only.""",0.15384615384615385,0.14814814814814814,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubhHRiNe89z7p6bk91ipTzPCJEMd,3
