example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus in S1 is on ""ROB,"" which means Sam gave apples to Rob and no one else. S2 states that Sam didn't give Sue apples. This is consistent with the focus of S1, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the focus in S1 is on ""SUE,"" meaning Sam gave grapes to Sue and not something else (no other items to Sue). S2 says Sam also gave Sue oranges, contradicting the idea that grapes are the only thing he gave her.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the focus in S1 is on ""SUE,"" meaning the only thing Sam gave Sue was grapes. S2 states that Sam didn't give Sue bananas, which aligns with S1, so it is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the focus in S1 is on ""MARY,"" meaning Sam gave grapes only to Mary and no one else. S2 talks about Sam giving grapes to Ellen, which operates in a separate domain, creating an independent statement with no necessary contradiction or entailment.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB ORANGES.,Sam also gave Rob bananas.,"the focus in S1 is on ""ORANGES,"" meaning Sam gave oranges to Rob and not something else. S2 claims that Sam gave Rob bananas, contradicting the exclusivity of the oranges.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE BANANAS.,Sam didn't give Sue grapes.,"the focus in S1 is on ""BANANAS,"" meaning the only thing Sam gave Sue was bananas. S2 states that Sam didn't give her grapes, which matches the exclusivity, so it is entailed.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM GRAPES.,Sam didn't give Tom apples.,"the focus in S1 is on ""GRAPES,"" meaning grapes are the only thing Sam gave Tom. S2 says that Sam didn't give Tom apples, which aligns with the exclusivity in S1, so it is entailed.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave TOM BANANAS.,Sam didn't give Tom grapes.,"the focus in S1 is on ""BANANAS,"" meaning bananas are the only thing Sam gave Tom. S2 says Sam didn't give him grapes, which is consistent with the exclusivity in S1, so it is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"the focus in S1 is on ""APPLES,"" meaning apples are the only thing Sam gave to Rob. S2 claims that Sam also gave Rob grapes, contradicting the exclusivity of apples in S1.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave ELLEN GRAPES.,Sam also gave Ellen oranges.,"the focus in S1 is on ""GRAPES,"" meaning grapes are the only thing Sam gave Ellen. S2 asserts that Sam also gave Ellen oranges, which contradicts the exclusivity established in S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubh1QIwsV7FIRkuLAEcuDsfSTjIT,2
