example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"Sam only gave apples to Tom, and not grapes.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
1,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,"the focus is on bananas, so it only entails that Mary didn't get anything else.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"Sam only gave apples to Mary, and not bananas.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"the focus is on Sue, so it only entails that Sue didn't get anything else.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"Sam only gave bananas to Bill, and not grapes.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,"the focus is on grapes, so it only entails that Rob didn't get anything else.",0.0,0.0,2,NEG,2,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"Sam only gave grapes to Sue, and not Tom.",0.0,0.0,1,POS,1,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"the focus is on Ellen, so it only entails that Ellen didn't get anything else.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"Sam only gave grapes to Mary, and not bananas.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,0,B,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"the focus is on Sue, so it only entails that Sue didn't get anything else.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093603,,0
