example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,Sam only gave Ellen grapes entails that Sam didn't give Ellen anything else.,0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,Sam only gave Ellen apples entails that Sam didn't give anyone else apples.,0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,Sam only gave Mary oranges doesn't entail anything about bananas.,0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,Sam only gave Mary oranges entails that Sam didn't give anyone else oranges.,0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,Sam only gave Mary oranges entails that Sam didn't give anyone else oranges.,0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,Sam only gave Mary grapes entails that Sam didn't give Mary anything else.,0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
6,1,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,Sam only gave Sue apples entails that Sam didn't give anyone else apples.,0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
7,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,Sam only gave Bill oranges entails that Sam didn't give Bill anything else.,0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,Sam only gave Ellen bananas entails that Sam didn't give Ellen anything else.,0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,Sam only gave Tom bananas doesn't entail anything about oranges.,0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093603,,3
