example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"the prosodic focus is on ""ROB,"" meaning Sam gave bananas to Rob and no one else. Therefore, it is entailed that Sam didn’t give bananas to Tom or anyone else.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"the prosodic focus is on ""TOM,"" meaning Sam gave grapes to Tom and no one else. This doesn’t specify what else Tom may have received, but since it focuses on grapes to Tom only, it implies that grapes—not oranges—were given to Tom.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"the prosodic focus is on ""SUE,"" meaning Sam only gave oranges to Sue and not to anyone else. The second sentence contradicts this by saying Sue also got apples, which violates the exclusivity implied by “only” in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"the prosodic focus is on ""SUE,"" meaning Sam gave bananas exclusively to Sue and no one else. Therefore, it is entailed that Sam did not give bananas to Rob.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"the prosodic focus is on ""TOM,"" meaning Sam gave oranges to Tom and no one else. This means Tom did not receive anything else, including bananas. So the sentences are entailed.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"the prosodic focus is on ""SUE,"" meaning Sam gave apples to Sue and no one else. That means Sue didn’t get any other kind of fruit, including oranges.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
6,1,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,"the prosodic focus is on ""GRAPES,"" meaning Sue only received grapes and nothing else. Therefore, it is entailed that Sue didn’t receive apples.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
7,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"the prosodic focus is on ""ELLEN,"" meaning Sam gave oranges exclusively to Ellen. That excludes that Ellen received anything else, so the claim that Ellen also got bananas is a contradiction.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"the prosodic focus is on ""MARY,"" meaning Mary exclusively got grapes. While we know Mary didn’t get anything else but grapes, that doesn’t directly speak to whether she got apples specifically. The independence of focus makes the statements independent.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"the prosodic focus is on ""BILL,"" meaning Sam gave oranges only to Bill and no one else. Therefore, the statement that Mary also got oranges contradicts this.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubA8Fa0kB2rkBHhSE5WJsaYwINXv,1
