example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the prosodic focus in S1 is on ""ROB,"" meaning Sam gave apples to Rob and not to anyone else. This entails that Sam didn't give apples to Sue or anyone else, so S2 logically follows from S1.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
1,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the prosodic focus in S1 is on ""SUE,"" meaning Sam gave grapes to Sue and no one else. This does not say anything about whether Sam gave Sue other things. S2 mentions that Sam gave Sue oranges as well, which is independent of the information in S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the prosodic focus in S1 is on ""SUE,"" meaning Sam gave grapes to Sue and not to anyone else. It also means that grapes were the sole thing given to Sue, so it entails that Sam didn't give Sue bananas. S2 is therefore entailed by S1.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"the prosodic focus in S1 is on ""MARY,"" meaning Sam gave grapes to Mary and not to anyone else. S2 says that Sam also gave grapes to Ellen, which contradicts the inference from S1 that no one else received grapes.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"the prosodic focus in S1 is on ""oranges,"" meaning Sam gave oranges to Rob and nothing else. S2 states that Sam also gave Rob bananas, which contradicts the inference that oranges were the only thing given to Rob.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"the prosodic focus in S1 is on ""bananas,"" meaning the only thing Sam gave to Sue was bananas. This entails that Sam didn’t give Sue anything else, including grapes. So S2 logically follows from S1.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"the prosodic focus in S1 is on ""grapes,"" meaning the only thing Sam gave to Tom was grapes. This entails that Sam didn’t give Tom apples or anything else. So S2 directly follows from S1.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the prosodic focus in S1 is on ""bananas,"" meaning that bananas were the only thing Sam gave to Tom. This entails that Sam didn’t give Tom grapes or any other items. So S2 is entailed by S1.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the prosodic focus in S1 is on ""apples,"" meaning Sam gave only apples to Rob and nothing else. S2 says that Sam also gave Rob grapes, which contradicts the inference from S1.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the prosodic focus in S1 is on ""ELLEN,"" meaning that grapes were given to Ellen and not to anyone else. However, unlike S1 focusing on the item, S2 says that oranges were also given to Ellen. This contradicts the idea that only grapes were given to Ellen. Therefore, S2 contradicts S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubgTqLXgGP2iyVpYcB4QCXdLBMCp,0
